"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"5663" "Arthropoda" "Insecta" "Coleoptera" "Nemonychidae" "Archaeorrhynchoides" 166.1 157.3 66 67
"5666" "Arthropoda" "Insecta" "Coleoptera" "Nemonychidae" "Archaeorrhynchus" 166.1 157.3 66 67
"5673" "Arthropoda" "Insecta" "Hymenoptera" "Scelionidae" "Archaeoscelio" 38 33.9 86 87
"5678" "Arthropoda" "Insecta" "Hymenoptera" "Scoliidae" "Archaeoscolia" 130 113 73 74
"5680" "Arthropoda" "Insecta" "Trichoptera" "Ecnomidae" "Archaeotinodes" 38 33.9 86 87
"5721" "Arthropoda" "Insecta" "Hymenoptera" "Mymarommatidae" "Archaeromma" 112.03 70.6 75 81
"5739" "Arthropoda" "Insecta" "Diptera" "Acroceridae" "Archaeterphis" 38 33.9 86 87
"5744" "Arthropoda" "Insecta" "Thysanoptera" "Melanthripidae" "Archankothrips" 38 33.9 86 87
"5754" "Arthropoda" "Insecta" "Hemiptera" "Aradidae" "Archearadus" 99.6 93.5 76 77
"5756" "Arthropoda" "Insecta" "Zygentoma" "Nicoletiidae" "Archeatelura" 20.44 13.82 90 91
"5759" "Arthropoda" "Insecta" "Mecoptera" "Bittacidae" "Archebittacus" 228 208.5 57 58
"5763" "Arthropoda" "Insecta" "Hemiptera" "Archegocimicidae" "Archegocimex" 183 182 61 62
"5766" "Arthropoda" "Trilobita" "Proetida" "Proetidae" "Archegonus" 388.1 330.9 32 37
"5793" "Arthropoda" "Insecta" "Orthoptera" "Elcanidae" "Archelcana" 212 174.1 57 62
"5798" "Arthropoda" "Insecta" "Hemiptera" "Miridae" "Archemyiomma" 38 33.9 86 87
"5800" "Arthropoda" "Insecta" "Hymenoptera" "Aulacidae" "Archeofoenus" 99.6 93.5 76 77
"5802" "Arthropoda" "Insecta" "Hemiptera" "Miridae" "Archeofulvius" 38 33.9 86 87
"5807" "Arthropoda" "Insecta" "Neuroptera" "Archeosmylidae" "Archeosmylus" 254.17 208.5 51 58
"5820" "Arthropoda" "Insecta" "Orthoptera" "Tettigoniidae" "Archepseudophylla" 38 23.03 86 89
"5824" "Arthropoda" "Insecta" "Neuroptera" "Osmylopsychopsidae" "Archepsychops" 228 208.5 57 58
"5832" "Arthropoda" "Insecta" "Hemiptera" "Archescytinidae" "Archescytina" 290.1 268.8 45 47
"5870" "Arthropoda" "Insecta" "Hymenoptera" "Xyelidae" "Archexyela" 228 208.5 57 58
"5872" "Arthropoda" "Insecta" "Diptera" "Ceratopogonidae" "Archiaustroconops" 145 93.5 70 77
"5900" "Arthropoda" "Insecta" "Diptera" "Antefungivoridae" "Archibio" 183 182 61 62
"5902" "Arthropoda" "Insecta" "Hemiptera" "Progonocimicidae" "Archicercopis" 208.5 182 58 62
"5904" "Arthropoda" "Insecta" "Diptera" "Dolichopodidae" "Archichrysotus" 93.9 70.6 77 81
"5909" "Arthropoda" "Insecta" "Neuroptera" "Coniopterygidae" "Archiconiocompsa" 38 33.9 86 87
"5914" "Arthropoda" "Insecta" "Hemiptera" "Archiconiopterygidae" "Archiconiopteryx" 183 182 61 62
"5916" "Arthropoda" "Insecta" "Diptera" "Ceratopogonidae" "Archiculicoides" 130 125.45 73 74
"5922" "Arthropoda" "Insecta" "Orthoptera" "Haglidae" "Archihagla" 237 228 56 57
"5924" "Arthropoda" "Insecta" "Hemiptera" "Archijassidae" "Archijassus" 201.3 157.3 59 67
"5937" "Arthropoda" "Insecta" "Diptera" "Limoniidae" "Archilimonia" 247.2 242 53 54
"5939" "Arthropoda" "Insecta" "Blattodea" "Mesoblattinidae" "Archimesoblatta" 129.4 113 73 74
"5951" "Arthropoda" "Insecta" "Blattodea" "Archimylacridae" "Archimylacris" 318.1 306.95 39 41
"5979" "Arthropoda" "Insecta" "Hymenoptera" "Formicidae" "Archimyrmex" 50.3 40.4 84 86
"5990" "Arthropoda" "Insecta" "Diptera" "Nemestrinidae" "Archinemestrius" 166.1 157.3 66 67
"6011" "Arthropoda" "Insecta" "Phasmatodea" "Archipseudophasmatidae" "Archipseudophasma" 38 33.9 86 87
"6021" "Arthropoda" "Insecta" "Psocodea" "Archipsocidae" "Archipsocus" 38 33.9 86 87
"6031" "Arthropoda" "Insecta" "Permopsocida" "Archipsyllidae" "Archipsylla" 183 157.3 61 67
"6043" "Arthropoda" "Insecta" "Diptera" "Archisargidae" "Archirhagio" 166.1 157.3 66 67
"6052" "Arthropoda" "Insecta" "Diptera" "Protorhyphidae" "Archirhyphus" 183 145 61 69
"6062" "Arthropoda" "Insecta" "Diptera" "Archisargidae" "Archisargus" 166.1 157.3 66 67
"6068" "Arthropoda" "Insecta" "Hymenoptera" "Angarosphecidae" "Archisphex" 139.8 113 70 74
"6076" "Arthropoda" "Insecta" "Diptera" "Chironomidae" "Archistempellina" 38 33.9 86 87
"6081" "Arthropoda" "Arachnida" "Phalangiotarbida" "Architarbidae" "Architarbus" 311.45 306.95 40 41
"6091" "Arthropoda" "Insecta" "Diptera" "Limoniidae" "Architipula" 228 145 57 69
"6152" "Arthropoda" "Insecta" "Diptera" "Archizelmiridae" "Archizelmira" 166.1 113 66 74
"6159" "Arthropoda" "Insecta" "Blattodea" "Archoblattinidae" "Archoblattina" 311.45 298.9 40 42
"6165" "Arthropoda" "Insecta" "Diptera" "Acroceridae" "Archocyrtus" 166.1 157.3 66 67
"6169" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiidae" "Arcibairdia" 265.1 252.17 49 52
"6174" "Arthropoda" "Maxillopoda" "Scalpelliformes" "Scalpellidae" "Arcoscalpellum" 125 23.03 74 89
"6197" "Arthropoda" "Trilobita" "Lichida" "Lichidae" "Arctinurus" 449.5 419.2 19 28
"6273" "Arthropoda" "Insecta" "Hemiptera" "Ortheziidae" "Arctorthezia" 38 33.9 86 87
"6276" "Arthropoda" "Insecta" "Meganisoptera" "Meganeuridae" "Arctotypus" 318.1 268.8 39 47
"6305" "Arthropoda" "Insecta" "Hymenoptera" "Mymaridae" "Arescon" 38 33.9 86 87
"6315" "Arthropoda" "Insecta" "Coleoptera" "Schizocoleidae" "Argentinosyne" 237 208.5 56 58
"6330" "Arthropoda" "Ostracoda" "Podocopida" "Pontocyprididae" "Argilloecia" 66 0.0117 82 94
"6358" "Arthropoda" "Insecta" "Lepidoptera" "Argyresthiidae" "Argyresthites" 38 33.9 86 87
"6362" "Arthropoda" "Arachnida" "Araneae" "Segestriidae" "Ariadna" 38 0 86 94
"6370" "Arthropoda" "Insecta" "Plecoptera" "Baleyopterygidae" "Aristoleuctra" 166.1 145 66 69
"6374" "Arthropoda" "Insecta" "Palaeodictyoptera" "Dictyoneuridae" "Arltia" 318.1 298.9 39 42
"6380" "Arthropoda" "Malacostraca" "Isopoda" "Armadillidiidae" "Armadillidium" 28.1 11.608 89 92
"6383" "Arthropoda" "Insecta" "Hymenoptera" "Armaniidae" "Armania" 93.9 70.6 77 81
"6391" "Arthropoda" "Maxillopoda" "Sessilia" "Balanidae" "Arossia" 15.97 0.0117 91 94
"6414" "Arthropoda" "Insecta" "Coleoptera" "Curculionidae" "Arostropsis" 38 33.9 86 87
"6438" "Arthropoda" "Ostracoda" "Podocopida" "Cytherissinellidae" "Arqoviella" 268.8 252.17 48 52
"6459" "Arthropoda" "Insecta" "Coleoptera" "Permosynidae" "Artematopodites" 254.17 122.46 51 74
"6481" "Arthropoda" "Arachnida" "Araneae" "Arthrolycosidae" "Arthrolycosa" 311.45 268.8 40 47
"6484" "Arthropoda" "Myriapoda" "Arthropleurida" "Arthropleuridae" "Arthropleura" 318.1 290.1 39 44
"6582" "Arthropoda" "Insecta" "Reculida" "Lemmatophoridae" "Artinska" 290.1 268.8 45 47
"6634" "Arthropoda" "Insecta" "Blattodea" "Mesoblattinidae" "Artitocoblatta" 145 125 70 74
"6639" "Arthropoda" "Trilobita" "Asaphida" "Taihungshaniidae" "Asaphellina" 485.4 466 14 17
"6889" "Arthropoda" "Trilobita" "Asaphida" "Taihungshaniidae" "Asaphopsis" 485.4 466 14 17
"6922" "Arthropoda" "Trilobita" "Asaphida" "Hungaiidae" "Asaphopsoides" 485.4 470 14 15
"6927" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Asaphus" 478.6 443.7 14 21
"7132" "Arthropoda" "Trilobita" "Proetida" "Proetidae" "Ascetopeltis" 455.8 443.4 18 21
"7163" "Arthropoda" "Insecta" "Hymenoptera" "Braconidae" "Ascogaster" 38 33.9 86 87
"7177" "Arthropoda" "Insecta" "Blattodea" "Archimylacridae" "Asemoblatta" 318.1 298.9 39 42
"7183" "Arthropoda" "Insecta" "Orthoptera" "Prophalangopsidae" "Ashanga" 163.5 100.5 67 75
"7187" "Arthropoda" "Insecta" "Orthoptera" "Prophalangopsidae" "Ashangopsis" 166.1 157.3 66 67
"7189" "Arthropoda" "Insecta" "Mecoptera" "Permochoristidae" "Asiachorista" 290.1 265 45 49
"7211" "Arthropoda" "Insecta" "Hymenoptera" "Ephialtitidae" "Asiephialtites" 166.1 157.3 66 67
"7215" "Arthropoda" "Insecta" "Diptera" "Asilidae" "Asilus" 50.3 11.608 84 92
"7237" "Arthropoda" "Insecta" "Hymenoptera" "Xyelidae" "Asioxyela" 237 228 56 57
"7240" "Arthropoda" "Insecta" "Hymenoptera" "Braconidae" "Aspicolpus" 38 33.9 86 87
"7247" "Arthropoda" "Trilobita" "Asaphida" "Cyclopygidae" "Aspidaeglina" 478.6 466 14 17
"7290" "Arthropoda" "Insecta" "Megasecoptera" "Aspidothoracidae" "Aspidothorax" 314.6 298.9 40 42
"7296" "Arthropoda" "Arachnida" "Scorpiones" "Allobuthiscorpiidae" "Aspiscorpio" 318.1 311.45 39 40
"7305" "Arthropoda" "Insecta" "Coleoptera" "Nemonychidae" "Astenorrhinus" 166.1 157.3 66 67
"7313" "Arthropoda" "Trilobita" "Phacopida" "Acastidae" "Asteropyge" 407.6 383.7 31 33
"7332" "Arthropoda" "Insecta" "Diaphanopterodea" "Asthenohymenidae" "Asthenohymen" 298.9 272.3 43 46
"7366" "Arthropoda" "Insecta" "Hymenoptera" "Ichneumonidae" "Astigmaton" 38 33.9 86 87
"7368" "Arthropoda" "Trilobita" "Proetida" "Proetidae" "Astroproetus" 457.5 433.4 18 23
"7377" "Arthropoda" "Trilobita" "Proetida" "Tropidocoryphidae" "Astycoryphe" 410.8 382.7 30 33
"7396" "Arthropoda" "Insecta" "Coleoptera" "Scarabaeidae" "Ataenius" 38 0.0117 86 94
"7425" "Arthropoda" "Insecta" "Hymenoptera" "Tenthredinidae" "Athalia" 37.2 28.1 87 88
"7428" "Arthropoda" "Insecta" "Coleoptera" "Staphylinidae" "Atheta" 37.2 0.0117 87 94
"7433" "Arthropoda" "Insecta" "Coleoptera" "Elateridae" "Athous" 66 33.9 82 87
"7437" "Arthropoda" "Insecta" "Blattodea" "Necymylacridae" "Atimoblatta" 318.1 306.95 39 41
"7443" "Arthropoda" "Insecta" "Coleoptera" "Cryptophagidae" "Atomaria" 38 0.0117 86 94
"7464" "Arthropoda" "Trilobita" "Phacopida" "Encrinuridae" "Atractocybeloides" 460.9 449.5 17 19
"7466" "Arthropoda" "Trilobita" "Phacopida" "Encrinuridae" "Atractopyge" 468.1 443.4 16 21
"7539" "Arthropoda" "Insecta" "Diptera" "Ceratopogonidae" "Atrichopogon" 38 13.82 86 91
"7542" "Arthropoda" "Insecta" "Diptera" "Ceratopogonidae" "Atriculicoides" 112.03 70.6 75 81
"7578" "Arthropoda" "Insecta" "Coleoptera" "Dermestidae" "Attagenus" 99.6 11.608 76 92
"7600" "Arthropoda" "Insecta" "Hymenoptera" "Formicidae" "Attopsis" 12.7 11.608 91 92
"7603" "Arthropoda" "Arachnida" "Araneae" "Atypidae" "Atypus" 38 33.9 86 87
"7607" "Arthropoda" "Insecta" "Hymenoptera" "Praeaulacidae" "Aulacogastrinus" 166.1 157.3 66 67
"7612" "Arthropoda" "Insecta" "Trichoptera" "Sericostomatidae" "Aulacomyia" 38 33.9 86 87
"7617" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Aulacoparia" 485.4 466 14 17
"7623" "Arthropoda" "Trilobita" "Proetida" "Aulacopleuridae" "Aulacopleura" 478.6 387.7 14 32
"7672" "Arthropoda" "Insecta" "Hymenoptera" "Aulacidae" "Aulacus" 55.8 33.9 84 87
"7675" "Arthropoda" "Insecta" "Odonata" "Steleopteridae" "Auliella" 166.1 157.3 66 67
"7677" "Arthropoda" "Insecta" "Coleoptera" "Throscidae" "Aulonothroscus" 38 33.9 86 87
"7680" "Arthropoda" "Ostracoda" "Palaeocopida" "Kirkbyidae" "Aurikirkbya" 307 252.17 41 52
"7711" "Arthropoda" "Ostracoda" "Podocopida" "Hemicytheridae" "Aurila" 33.9 0 88 94
"7822" "Arthropoda" "Insecta" "Trichoptera" "Necrotauliidae" "Austaulius" 208.5 189.6 58 61
"7829" "Arthropoda" "Trilobita" "Phacopida" "Calmoniidae" "Australoacaste" 438.5 423 23 27
"7832" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Australopyge" 478.6 466 14 17
"7836" "Arthropoda" "Trilobita" "Corynexochida" "Styginidae" "Australoscutellum" 433.4 423 24 27
"7838" "Arthropoda" "Trilobita" "Proetida" "Brachymetopidae" "Australosutura" 358.9 306.95 36 41
"7861" "Arthropoda" "Insecta" "Diptera" "Ceratopogonidae" "Austroconops" 130 83.5 73 80
"7882" "Arthropoda" "Insecta" "Eoblattida" "Mesorthopteridae" "Austroidelia" 247.2 228 53 57
"7891" "Arthropoda" "Insecta" "Mecoptera" "Austropanorpidae" "Austropanorpa" 182.7 47.8 62 84
"7896" "Arthropoda" "Insecta" "Hemiptera" "Dunstaniidae" "Austroprosboloides" 254.17 252.17 51 52
"7898" "Arthropoda" "Insecta" "Raphidioptera" "Baissopteridae" "Austroraphidia" 122.46 112.03 74 75
"7900" "Arthropoda" "Insecta" "Diptera" "Dolichopodidae" "Avenaphora" 129.4 83.5 73 80
"7932" "Arthropoda" "Insecta" "Hymenoptera" "Formicidae" "Azteca" 23.03 0 90 94
"7948" "Arthropoda" "Insecta" "Orthoptera" "Prophalangopsidae" "Bacharaboilus" 170.3 157.3 64 67
"7951" "Arthropoda" "Insecta" "Coleoptera" "Carabidae" "Badister" 12.7 0.0117 91 94
"7963" "Arthropoda" "Insecta" "Hemiptera" "Palaeontinidae" "Baeocossus" 122.46 112.03 74 75
"7965" "Arthropoda" "Insecta" "Hymenoptera" "Rotoitidae" "Baeomorpha" 105.3 70.6 75 81
"7996" "Arthropoda" "Insecta" "Coleoptera" "Curculionidae" "Bagous" 33.9 0.0117 88 94
"8007" "Arthropoda" "Insecta" "Eoblattida" "Blattogryllidae" "Baharellinus" 259.9 228 49 57
"8014" "Arthropoda" "Insecta" "Eoblattida" "Blattogryllidae" "Baharellus" 237 166.1 56 65
"8049" "Arthropoda" "Insecta" "Hymenoptera" "Formicidae" "Baikuris" 105.3 89.8 75 77
"8081" "Arthropoda" "Trilobita" "Phacopida" "Calmoniidae" "Bainella" 407.6 387.7 31 32
"8103" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiidae" "Bairdia" 419.2 3.6 29 93
"9744" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiidae" "Bairdiacypris" 379.5 174.1 34 62
"10130" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiidae" "Bairdianella" 364.7 252.17 35 52
"10234" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiidae" "Bairdiolites" 254.17 201.3 51 58
"10247" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiidae" "Bairdoppilata" 83.5 3.6 80 93
"10263" "Arthropoda" "Insecta" "Neuroptera" "Chrysopidae" "Baisochrysa" 166.1 113 66 74
"10271" "Arthropoda" "Insecta" "Neuroptera" "Palaeoleontidae" "Baisopardus" 125 112.03 74 75
"10291" "Arthropoda" "Insecta" "Trichoptera" "Baissoferidae" "Baissoferus" 163.5 113 67 74
"10300" "Arthropoda" "Insecta" "Plecoptera" "Baleyopterygidae" "Baissoleuctra" 152.1 113 69 74
"10311" "Arthropoda" "Insecta" "Raphidioptera" "Baissopteridae" "Baissoptera" 125.45 112.03 74 75
"10378" "Arthropoda" "Maxillopoda" "Sessilia" "Balanidae" "Balanus" 56 0 84 94
"10691" "Arthropoda" "Insecta" "Plecoptera" "Baleyopterygidae" "Baleyopteryx" 190.8 122.46 61 74
"10700" "Arthropoda" "Trilobita" "Phacopida" "Encrinuridae" "Balizoma" 440.8 419.2 22 28
"10760" "Arthropoda" "Arachnida" "Araneae" "Archaeidae" "Baltarchaea" 38 33.9 86 87
"10763" "Arthropoda" "Insecta" "Hemiptera" "Aphididae" "Baltichaitophorus" 38 33.9 86 87
"10765" "Arthropoda" "Insecta" "Hemiptera" "Cixiidae" "Balticixius" 38 33.9 86 87
"10767" "Arthropoda" "Insecta" "Ephemeroptera" "Baetiscidae" "Balticobaetisca" 38 33.9 86 87
"10769" "Arthropoda" "Arachnida" "Araneae" "Anapidae" "Balticonopsis" 38 33.9 86 87
"10783" "Arthropoda" "Insecta" "Phasmatodea" "Archipseudophasmatidae" "Balticophasma" 38 33.9 86 87
"10796" "Arthropoda" "Arachnida" "Araneae" "Anapidae" "Balticoroma" 38 33.9 86 87
"10828" "Arthropoda" "Insecta" "Lepidoptera" "Micropterigidae" "Baltimartyria" 38 33.9 86 87
"10830" "Arthropoda" "Arachnida" "Araneae" "Tetragnathidae" "Baltleucauge" 38 33.9 86 87
"10832" "Arthropoda" "Insecta" "Coleoptera" "Attelabidae" "Baltocar" 38 33.9 86 87
"10846" "Arthropoda" "Insecta" "Coleoptera" "Staphylinidae" "Baltostigus" 38 33.9 86 87
"10849" "Arthropoda" "Trilobita" "Phacopida" "Acastidae" "Baniaspis" 455.8 443.7 18 21
"10852" "Arthropoda" "Insecta" "Coleoptera" "Curculionidae" "Baris" 37.2 13.82 87 91
"10858" "Arthropoda" "Trilobita" "Asaphida" "Nileidae" "Barrandia" 478.6 453 14 18
"10884" "Arthropoda" "Insecta" "Hymenoptera" "Scelionidae" "Baryconus" 83.5 33.9 80 87
"10887" "Arthropoda" "Ostracoda" "Podocopida" "Bairdiocyprididae" "Baschkirina" 419.2 252.17 29 52
"10952" "Arthropoda" "Trilobita" "Proetida" "Proetidae" "Basidechenella" 419.2 382.7 29 33
"10967" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Basilicus" 485.4 449.5 14 19
"11121" "Arthropoda" "Ostracoda" "Podocopida" "Cytherideidae" "Basslerella" 419.2 242 29 54
"11444" "Arthropoda" "Insecta" "Hymenoptera" "Braconidae" "Bassus" 38 23.03 86 89
"11454" "Arthropoda" "Insecta" "Odonata" "Campterophlebiidae" "Bathmophlebia" 190.8 166.1 61 65
"11456" "Arthropoda" "Trilobita" "Phacopida" "Bathycheilidae" "Bathycheilus" 485.4 449.5 14 19
"11476" "Arthropoda" "Maxillopoda" "Sessilia" "Pachylasmatidae" "Bathylasma" 59.2 20.44 83 90
"11491" "Arthropoda" "Trilobita" "Proetida" "Bathyuridae" "Bathyurellus" 485.4 457.5 14 18
"11758" "Arthropoda" "Trilobita" "Phacopida" "Encrinuridae" "Batocara" 438.5 423 23 27
"11773" "Arthropoda" "Trilobita" "Phacopida" "Bavarillidae" "Bavarilla" 485.4 466 14 17
"11780" "Arthropoda" "Insecta" "Psocodea" "Archaeatropidae" "Bcharreglaris" 129.4 100.5 73 75
"11783" "Arthropoda" "Insecta" "Hemiptera" "Prosbolidae" "Beaufortiscus" 254.17 252.17 51 52
"11787" "Arthropoda" "Arachnida" "Pseudoscorpiones" "Withiidae" "Beierowithius" 38 33.9 86 87
"11789" "Arthropoda" "Insecta" "Hymenoptera" "Mesoserphidae" "Beipiaoserphus" 166.1 122.46 66 74
"11794" "Arthropoda" "Ostracoda" "Platycopida" "Cavellinidae" "Bektasia" 251.3 221.5 52 57
"11811" "Arthropoda" "Trilobita" "Lichida" "Lichidae" "Belenopyge" 445.2 382.7 20 33
"11861" "Arthropoda" "Trilobita" "Proetida" "Proetidae" "Belgibole" 419.2 346.7 29 36
"11873" "Arthropoda" "Trilobita" "Phacopida" "Acastidae" "Bellacartwrightia" 393.3 382.7 32 33
"11941" "Arthropoda" "Insecta" "Mecoptera" "Cimbrophlebiidae" "Bellicimbrophlebia" 166.1 157.3 66 67
"11948" "Arthropoda" "Xiphosura" "Xiphosurida" "Bellinuridae" "Bellinurus" 409.1 306.95 30 41
"11971" "Arthropoda" "Insecta" "Mecoptera" "Belmontiidae" "Belmontia" 254.17 252.17 51 52
"11975" "Arthropoda" "Insecta" "Coleoptera" "Nemonychidae" "Belonotaris" 166.1 157.3 66 67
"12025" "Arthropoda" "Insecta" "Coleoptera" "Carabidae" "Bembidion" 20.44 0.0117 90 94
"12172" "Arthropoda" "Insecta" "Coleoptera" "Carabidae" "Bembidium" 59.2 0.0117 83 94
"12191" "Arthropoda" "Trilobita" "Phacopida" "Pliomeridae" "Benedettia" 478.6 466 14 17
"12199" "Arthropoda" "Arachnida" "Scorpiones" "Scoloposcorpionidae" "Benniescorpio" 339.4 314.6 37 40
"12201" "Arthropoda" "Trilobita" "Proetida" "Bathyuridae" "Benthamaspis" 485.4 466 14 17
"12292" "Arthropoda" "Insecta" "Trichoptera" "Beraeidae" "Beraeodes" 38 33.9 86 87
"12303" "Arthropoda" "Insecta" "Hemiptera" "Aphididae" "Berendtaphis" 38 33.9 86 87
"12334" "Arthropoda" "Insecta" "Coleoptera" "Hydrophilidae" "Berosus" 50.3 0.0117 84 94
"12342" "Arthropoda" "Insecta" "Neuroptera" "Berothidae" "Berothone" 166.1 157.3 66 67
"12350" "Arthropoda" "Trilobita" "Phacopida" "Dalmanitidae" "Bessazoon" 440.8 433.4 22 23
"12359" "Arthropoda" "Arachnida" "Scorpiones" "Palaeoburmesebuthidae" "Betaburmesebuthus" 99.6 93.5 76 77
"12361" "Arthropoda" "Insecta" "Hymenoptera" "Bethylonymidae" "Bethylonymellus" 166.1 140.2 66 70
"12371" "Arthropoda" "Trilobita" "Phacopida" "Encrinuridae" "Bevanopsis" 467.3 457.5 17 18
"12373" "Arthropoda" "Ostracoda" "Palaeocopida" "Beyrichiidae" "Beyrichia" 460.9 311.45 17 40
"12446" "Arthropoda" "Insecta" "Diptera" "Ceratopogonidae" "Bezzia" 38 33.9 86 87
"12450" "Arthropoda" "Insecta" "Diptera" "Bibionidae" "Bibio" 59.2 2.588 83 93
"12672" "Arthropoda" "Insecta" "Diptera" "Bibionidae" "Bibiodes" 93.9 23.03 77 89
"12753" "Arthropoda" "Insecta" "Orthoptera" "Bintoniellidae" "Bintoniella" 208.5 189.6 58 61
"12774" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Birmanites" 485.4 443.7 14 21
"12887" "Arthropoda" "Insecta" "Coleoptera" "Zopheridae" "Bitoma" 38 33.9 86 87
"12889" "Arthropoda" "Insecta" "Mecoptera" "Bittacidae" "Bittacus" 99.6 33.9 76 87
"12968" "Arthropoda" "Insecta" "Hymenoptera" "Braconidae" "Blacus" 38 23.03 86 89
"12980" "Arthropoda" "Insecta" "Blattodea" "Blattidae" "Blatta" 38 0 86 94
"12987" "Arthropoda" "Insecta" "Blattodea" "Ectobiidae" "Blattella" 38 0 86 94
"13000" "Arthropoda" "Insecta" "Blattodea" "Mesoblattinidae" "Blattidium" 145 59.2 70 83
"13004" "Arthropoda" "Insecta" "Paoliida" "Blattinopsidae" "Blattinopsis" 306.95 279.3 41 45
"13035" "Arthropoda" "Insecta" "Eoblattida" "Blattogryllidae" "Blattogryllus" 199.3 157.3 60 67
"13051" "Arthropoda" "Insecta" "Blattodea" "Mastotermitidae" "Blattotermes" 56 23.03 84 89
"13141" "Arthropoda" "Insecta" "Coleoptera" "Staphylinidae" "Bledius" 50.3 0.0117 84 94
"13174" "Arthropoda" "Insecta" "Coleoptera" "Carabidae" "Blethisa" 11.608 0.0117 92 94
"13186" "Arthropoda" "Insecta" "Neuroptera" "Pseudonymphidae" "Blittersdorffia" 122.46 112.03 74 75
"13194" "Arthropoda" "Trilobita" "Asaphida" "Remopleurididae" "Blosyropsis" 471.8 457.5 15 18
"13293" "Arthropoda" "Trilobita" "Ptychopariida" "Olenidae" "Boeckaspis" 485.4 443.4 14 21
"13298" "Arthropoda" "Trilobita" "Lichida" "Odontopleuridae" "Boedaspis" 468.1 460.9 16 17
"13300" "Arthropoda" "Insecta" "Strepsiptera" "Bohartillidae" "Bohartilla" 20.44 13.82 90 91
"13304" "Arthropoda" "Trilobita" "Asaphida" "Bohemillidae" "Bohemilla" 485.4 445.2 14 19
"13314" "Arthropoda" "Trilobita" "Harpetida" "Harpetidae" "Bohemoharpes" 440.8 410.8 22 29
"13341" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Bohemopyge" 478.6 460.9 14 17
"13347" "Arthropoda" "Trilobita" "Proetida" "Tropidocoryphidae" "Bojocoryphe" 410.8 382.7 30 33
"13349" "Arthropoda" "Trilobita" "Corynexochida" "Styginidae" "Bojoscutellum" 410.8 382.7 30 33
"13395" "Arthropoda" "Ostracoda" "Palaeocopida" "Beyrichiidae" "Bolbineossia" 449.5 433.4 19 23
"13404" "Arthropoda" "Trilobita" "Proetida" "Bathyuridae" "Bolbocephalus" 485.4 466 14 17
"13527" "Arthropoda" "Insecta" "Diptera" "Bolbomyiidae" "Bolbomyia" 38 33.9 86 87
"13530" "Arthropoda" "Insecta" "Coleoptera" "Coptoclavidae" "Bolbonectes" 163.5 125 67 74
"13562" "Arthropoda" "Insecta" "Diptera" "Mycetophilidae" "Boletina" 50.3 13.82 84 91
"13589" "Arthropoda" "Trilobita" "Proetida" "Proetidae" "Bollandia" 358.9 330.9 36 37
"13608" "Arthropoda" "Ostracoda" "Palaeocopida" "Bolliidae" "Bollia" 485.4 382.7 14 33
"13674" "Arthropoda" "Insecta" "Meganisoptera" "Meganeuridae" "Boltonites" 311.45 306.95 40 41
"13684" "Arthropoda" "Insecta" "Hymenoptera" "Apidae" "Bombus" 23.03 5.333 90 92
"13788" "Arthropoda" "Trilobita" "Lichida" "Lichidae" "Borealarges" 433.4 423 24 27
"13824" "Arthropoda" "Trilobita" "Phacopida" "Cheiruridae" "Borealaspis" 460.9 443.7 17 21
"13838" "Arthropoda" "Insecta" "Hemiptera" "Surijokocixiidae" "Boreocixius" 252.17 235 52 56
"13841" "Arthropoda" "Insecta" "Diptera" "Psychodidae" "Boreofairchildia" 20.44 13.82 90 91
"13844" "Arthropoda" "Insecta" "Plecoptera" "Eustheniidae" "Boreoperlidium" 268 254.17 48 51
"13856" "Arthropoda" "Insecta" "Ephemeroptera" "Leptophlebiidae" "Borinquena" 20.44 13.82 90 91
"13863" "Arthropoda" "Arachnida" "Phalangiotarbida" "Architarbidae" "Bornatarbus" 336 306.95 37 41
"13865" "Arthropoda" "Trilobita" "Asaphida" "Trinucleidae" "Botrioides" 466 449.5 17 19
"13880" "Arthropoda" "Insecta" "Coleoptera" "Carabidae" "Brachinus" 37.2 2.588 87 93
"13890" "Arthropoda" "Trilobita" "Asaphida" "Asaphidae" "Brachyaspis" 460.9 443.4 17 21
"13895" "Arthropoda" "Insecta" "Trichoptera" "Brachycentridae" "Brachycentrus" 38 1.806 86 94
"13901" "Arthropoda" "Ostracoda" "Podocopida" "Trachyleberididae" "Brachycythere" 93.5 23.03 77 89
"13958" "Arthropoda" "Trilobita" "Proetida" "Brachymetopidae" "Brachymetopus" 372.2 254.17 35 51
"14007" "Arthropoda" "Insecta" "Coleoptera" "Curculionidae" "Brachymycterus" 28.4 23.03 88 89
