"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"75517" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Piestochilus" 72.1 56 81 83
"75564" "Mollusca" "Gastropoda" "Architaenioglossa" "Ampullariidae" "Pila" 38 0 86 94
"75620" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Pirenella" 85.8 0.0117 79 94
"75666" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Pirsila" 113 93.5 75 77
"75677" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pisania" 47.8 0 85 94
"75705" "Mollusca" "Gastropoda" "Murchisoniina" "Pithodeidae" "Pithodea" 346.7 318.1 37 39
"75713" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Plagioconus" 20.44 5.333 90 92
"75727" "Mollusca" "Gastropoda" "Neritoina" "Plagiothyridae" "Plagiothyra" 388.1 372.2 32 34
"75746" "Mollusca" "Gastropoda" "Sorbeoconcha" "Planaxidae" "Planaxis" 61.6 0.0117 83 94
"75759" "Mollusca" "Gastropoda" "Euomphalina" "Planitrochidae" "Planitrochus" 433.4 382.7 24 33
"75774" "Mollusca" "Gastropoda" "Basommatophora" "Planorbidae" "Planorbarius" 33.9 0.0117 88 94
"75825" "Mollusca" "Gastropoda" "Basommatophora" "Planorbidae" "Planorbina" 50.3 33.9 84 87
"75831" "Mollusca" "Gastropoda" "Basommatophora" "Planorbidae" "Planorbis" 382.7 0.0117 34 94
"75948" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Platyceras" 443.4 228 21 57
"76564" "Mollusca" "Gastropoda" "Neritoina" "Delphinulopsidae" "Platychilina" 247.2 228 53 57
"76578" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Platyloron" 427.4 382.7 26 33
"76600" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Platyschisma" 393.3 265.1 32 48
"76618" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Platyteichum" 298.9 254.17 43 51
"76724" "Mollusca" "Gastropoda" "Bellerophontida" "Plectonotidae" "Plectonotus" 460.9 358.9 17 35
"76786" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Pleia" 23.03 11.608 90 92
"76790" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Plejona" 47.8 38 85 86
"76808" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Plesiotriton" 70.6 38 81 86
"76814" "Mollusca" "Gastropoda" "Sorbeoconcha" "Plesiotrochidae" "Plesiotrochus" 23.03 0 90 94
"76831" "Mollusca" "Gastropoda" "Murchisoniina" "Hormotomidae" "Plethospira" 485.4 449.5 14 19
"76854" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Pleurofusia" 66 5.333 82 92
"76989" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Pleuroliria" 55.8 2.588 84 93
"77029" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Pleuronotus" 393.3 372.2 32 34
"77036" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Pleuroploca" 23.03 0.0117 90 94
"77068" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Pleurorima" 433.4 387.7 24 32
"77092" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Pleurotomaria" 468.1 5.333 16 92
"77437" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Pleurotomella" 66 0.781 82 94
"77476" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Pleurotomoides" 23.03 5.333 90 92
"77528" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Plicifusus" 41.3 11.608 85 92
"77615" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Poirieria" 61.6 0.126 83 94
"77761" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Poleumita" 443.4 393.3 21 31
"78755" "Mollusca" "Gastropoda" "Murchisoniina" "Zygopleuridae" "Polygyrina" 259.9 201.3 49 58
"78800" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Polystira" 38 0.0117 86 94
"79086" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Ponderia" 47.8 20.44 85 90
"79089" "Mollusca" "Gastropoda" "Murchisoniina" "Porcelliidae" "Porcellia" 393.3 232 32 56
"79117" "Mollusca" "Gastropoda" "Sorbeoconcha" "Planaxidae" "Postalia" 56 33.9 84 87
"79121" "Mollusca" "Gastropoda" "Sorbeoconcha" "Potamididae" "Potamides" 109 0.0117 75 94
"79426" "Mollusca" "Gastropoda" "Thecosomata" "Cavoliniidae" "Praehyalocylis" 38 15.97 86 90
"79435" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Praenatica" 419.2 387.7 29 32
"79466" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Pragoloron" 410.8 382.7 30 33
"79471" "Mollusca" "Gastropoda" "Murchisoniina" "Palaeozygopleuridae" "Pragozyga" 419.2 393.3 29 31
"79568" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Priscofusus" 59.2 11.608 83 92
"79632" "Mollusca" "Gastropoda" "Allogastropoda" "Gordenellidae" "Proacirsa" 166.1 132.9 66 72
"79663" "Mollusca" "Gastropoda" "Sorbeoconcha" "Procerithiidae" "Procerithium" 201.3 66 59 81
"79877" "Mollusca" "Gastropoda" "Allogastropoda" "Gordenellidae" "Promathilda" 237 66 56 81
"79891" "Mollusca" "Gastropoda" "Allogastropoda" "Gordenellidae" "Promathildia" 251.3 5.333 52 92
"80036" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Promourlonia" 438.5 425.6 23 26
"80044" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Propebela" 15.97 0.0117 91 94
"80076" "Mollusca" "Gastropoda" "Patellogastropoda" "Acmaeidae" "Proscutum" 66 56 82 83
"80080" "Mollusca" "Gastropoda" "Murchisoniina" "Luciellidae" "Prosolarium" 443.4 419.2 21 28
"80121" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Prosoptychus" 438.5 407.6 23 30
"80147" "Mollusca" "Gastropoda" "Sorbeoconcha" "Prostyliferidae" "Prostylifer" 237 196.5 56 60
"80186" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Protobusycon" 83.5 66 80 81
"80192" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Protocalyptraea" 383.7 379.5 33 34
"80194" "Mollusca" "Gastropoda" "Neritoina" "Neritopsidae" "Protodolium" 85.8 66 79 81
"80197" "Mollusca" "Gastropoda" "Neogastropoda" "Marginellidae" "Protoginella" 37.2 11.608 87 92
"80201" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Protoma" 47.8 0.126 85 94
"80286" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Protosurcula" 66 38 82 86
"80335" "Mollusca" "Gastropoda" "Neogastropoda" "Volutomitridae" "Proximitra" 59.2 5.333 83 92
"80380" "Mollusca" "Gastropoda" "Neogastropoda" "Marginellidae" "Prunum" 47.8 0 85 94
"80688" "Mollusca" "Gastropoda" "Sorbeoconcha" "Modulidae" "Psammodulus" 7.246 2.588 92 93
"80712" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Pseudaulicina" 66 47.8 82 84
"80723" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Pseudoaluco" 59.2 33.9 83 87
"80729" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Pseudoandonia" 61.6 41.3 83 85
"80731" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Pseudobaylea" 330.9 279.3 38 45
"80778" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Pseudocochlespira" 61.6 23.03 83 89
"80791" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Pseudocryptaenia" 460.9 443.4 17 21
"80798" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pseudofax" 66 15.97 82 90
"80809" "Mollusca" "Gastropoda" "Neogastropoda" "Drilliidae" "Pseudoinquisitor" 19 0.781 90 94
"80813" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Pseudolatirus" 66 0.781 82 94
"80835" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pseudoliomesus" 47.8 11.608 85 92
"80849" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pseudoliva" 66 0.126 82 94
"81225" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Pseudomazzalina" 56 33.9 84 87
"81227" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudomelaniidae" "Pseudomelania" 298.9 83.6 43 79
"81460" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudomelatomidae" "Pseudomelatoma" 3.6 0 93 94
"81470" "Mollusca" "Gastropoda" "Euomphalina" "Omphalotrochidae" "Pseudomphalotrochus" 407.6 364.7 31 35
"81489" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Pseudoneptunea" 56 13.82 84 91
"81502" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Pseudophorus" 433.4 13.82 24 91
"81529" "Mollusca" "Gastropoda" "Patellogastropoda" "Acmaeidae" "Pseudorhytidopilus" 196.5 145 60 69
"81534" "Mollusca" "Gastropoda" "Neritoina" "Pseudorthonychiidae" "Pseudorthonychia" 237 228 56 57
"81540" "Mollusca" "Gastropoda" "Murchisoniina" "Pseudoschizogoniidae" "Pseudoschizogonium" 237 228 56 57
"81555" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Pseudotectus" 427.4 391.9 26 32
"81941" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pterochelus" 66 5.333 82 92
"81997" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pteropurpura" 47.8 0.0117 85 94
"82013" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pterorhytis" 5.333 0.0117 93 94
"82025" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pterorytis" 13.82 2.588 91 93
"82028" "Mollusca" "Gastropoda" "Bellerophontida" "Pterothecidae" "Pterotheca" 470 433.4 16 23
"82086" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pterotyphis" 20.44 0.0117 90 94
"82101" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Pterygia" 5.333 0.0117 93 94
"82105" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pterynopsis" 33.9 2.588 88 93
"82109" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pterynotus" 61.6 0 83 94
"82162" "Mollusca" "Gastropoda" "Bellerophontida" "Plectonotidae" "Ptomatis" 419.2 342.8 29 37
"82202" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Ptychobellerophon" 265.1 252.17 49 52
"82207" "Mollusca" "Gastropoda" "Murchisoniina" "Hormotomidae" "Ptychocaulus" 433.4 391.9 24 32
"82337" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Ptychonema" 466 445.6 17 19
"82351" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Ptychosalpinx" 20.43 2.588 90 93
"82369" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Ptychosphaera" 438.5 382.7 23 33
"82380" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Ptychospirina" 427.4 346.7 26 36
"82386" "Mollusca" "Gastropoda" "Sorbeoconcha" "Prostyliferidae" "Ptychostoma" 237 201.3 56 58
"82400" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Ptychosyca" 83.5 66 80 81
"82406" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Ptychosyrinx" 38 0.781 86 94
"82442" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Pugilina" 61.6 2.588 83 93
"82586" "Mollusca" "Gastropoda" "Neogastropoda" "Cystiscidae" "Pugnus" 11.608 0.781 92 94
"82630" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Pupa" 72.1 0.0117 81 94
"82682" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Purpura" 48.6 0 84 94
"82746" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Purpurellus" 28.4 2.588 88 93
"82757" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Purpuriconus" 33.9 3.6 88 93
"82869" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Pusionella" 23.03 0.126 90 94
"82953" "Mollusca" "Gastropoda" "Euomphalina" "Anomphalidae" "Pycnomphalus" 449.5 407.6 19 30
"82975" "Mollusca" "Gastropoda" "Euomphalina" "Anomphalidae" "Pycnotrochus" 443.4 419.2 21 28
"82984" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Pygmaepterys" 20.44 2.588 90 93
"83209" "Mollusca" "Gastropoda" "Neogastropoda" "Clavatulidae" "Pyramimitra" 56 38 84 86
"83234" "Mollusca" "Gastropoda" "Sorbeoconcha" "Batillariidae" "Pyrazisinus" 33.9 0.0117 88 94
"83280" "Mollusca" "Gastropoda" "Sorbeoconcha" "Batillariidae" "Pyrazopsis" 59.2 47.8 83 84
"83285" "Mollusca" "Gastropoda" "Sorbeoconcha" "Batillariidae" "Pyrazus" 129.4 0.0117 73 94
"83353" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Pyrene" 23.03 0 90 94
"83431" "Mollusca" "Gastropoda" "Neogastropoda" "Mangeliidae" "Pyrgocythara" 13.82 0.0117 91 94
"83518" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Pyrgotrochus" 196.5 132.9 60 72
"83537" "Mollusca" "Gastropoda" "Sorbeoconcha" "Thiaridae" "Pyrgulifera" 122.46 41.3 74 85
"83577" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Pyrifusus" 86.3 66 79 81
"83661" "Mollusca" "Gastropoda" "Neogastropoda" "Tudiclidae" "Pyropsis" 99.6 55.8 76 84
"83789" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Pyruclia" 23.03 0.781 90 94
"83861" "Mollusca" "Gastropoda" "Neogastropoda" "Conidae" "Pyruconus" 20.44 2.588 90 93
"83898" "Mollusca" "Gastropoda" "Murchisoniina" "Porcelliidae" "Quadricarina" 433.4 382.7 24 33
"83955" "Mollusca" "Gastropoda" "Allogastropoda" "Schartiidae" "Racheliella" 237 228 56 57
"83960" "Mollusca" "Gastropoda" "Basommatophora" "Lymnaeidae" "Radix" 66 0 82 94
"83978" "Mollusca" "Gastropoda" "Murchisoniina" "Zygopleuridae" "Raha" 232 201.6 56 58
"83980" "Mollusca" "Gastropoda" "Neogastropoda" "Pseudomelaniidae" "Ramina" 247.2 237 53 55
"84064" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Rapana" 61.6 0 83 94
"84116" "Mollusca" "Gastropoda" "Euomphalina" "Raphistomatidae" "Raphistoma" 485.4 443.4 14 21
"84216" "Mollusca" "Gastropoda" "Euomphalina" "Holopeidae" "Raphistomina" 485.4 419.2 14 28
"84272" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Raphitoma" 66 0.0117 82 94
"84341" "Mollusca" "Gastropoda" "Pleurotomariida" "Pleurotomariidae" "Rasatomaria" 247.2 242 53 54
"84358" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Reishia" 5.333 0.0117 93 94
"84362" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Remera" 83.5 66 80 81
"84406" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Remnita" 83.5 66 80 81
"84417" "Mollusca" "Gastropoda" "Architaenioglossa" "Aciculidae" "Renea" 15.97 5.333 91 92
"84443" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Retipirula" 66 48.6 82 84
"84446" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Retispira" 410.8 251.3 30 52
"84807" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Retizafra" 23.03 11.608 90 92
"84809" "Mollusca" "Gastropoda" "Cephalaspidea" "Retusidae" "Retusa" 166.1 0 66 94
"85054" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Rhabdocantha" 295.5 268.8 44 47
"85057" "Mollusca" "Gastropoda" "Sorbeoconcha" "Procerithiidae" "Rhabdocolpus" 228 112.03 57 75
"85119" "Mollusca" "Gastropoda" "Murchisoniina" "Loxonematidae" "Rhabdostropha" 455.8 382.7 18 33
"85144" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Rhabdotocochlis" 358.9 254.17 36 51
"85188" "Mollusca" "Gastropoda" "Murchisoniina" "Palaeozygopleuridae" "Rhenozyga" 409.1 379.5 30 34
"85192" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Rhineoderma" 358.9 326.4 36 38
"85211" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Rhinoclavis" 66 0 82 94
"85337" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Rhinoclavus" 41.3 2.588 85 93
"85340" "Mollusca" "Gastropoda" "Cephalaspidea" "Retusidae" "Rhizorus" 56 0.0117 84 94
"85360" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Rhombinella" 3.6 0.0117 93 94
"85371" "Mollusca" "Gastropoda" "Sorbeoconcha" "Procerithiidae" "Rhynchocerithium" 215.56 155.7 57 68
"85406" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Rictaxis" 47.8 0.781 85 94
"85615" "Mollusca" "Gastropoda" "Murchisoniina" "Wortheniellidae" "Rinaldoella" 247.2 208.5 53 58
"85663" "Mollusca" "Gastropoda" "Architectibranchia" "Ringiculidae" "Ringicula" 166.1 0 66 94
"86115" "Mollusca" "Gastropoda" "Architectibranchia" "Ringiculidae" "Ringinella" 125 93.5 74 77
"86392" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Roemeriella" 383.7 358.9 33 35
"86400" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Rostellana" 93.5 66 77 81
"86464" "Mollusca" "Gastropoda" "Euomphalina" "Macluritidae" "Rousseauspira" 471.8 445.6 15 19
"86550" "Mollusca" "Gastropoda" "Heterostropha" "Donaldinidae" "Royalella" 318.1 252.17 39 52
"86608" "Mollusca" "Gastropoda" "Architectibranchia" "Cylindrobullinidae" "Rugalindrites" 170.3 125 64 74
"86632" "Mollusca" "Gastropoda" "Neogastropoda" "Raphitomidae" "Rugobela" 47.8 11.608 85 92
"86650" "Mollusca" "Gastropoda" "Neogastropoda" "Mangeliidae" "Saccharoturris" 20.44 2.588 90 93
"86679" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Sallya" 290.1 268.8 45 47
"86698" "Mollusca" "Gastropoda" "Bellerophontida" "Bucaniidae" "Salpingostoma" 470 433.4 16 23
"86790" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Salterospira" 339.4 318.1 37 39
"86795" "Mollusca" "Gastropoda" "Sorbeoconcha" "Scaliolidae" "Sandbergeria" 56 11.608 84 92
"86835" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Sargana" 83.5 66 80 81
"87133" "Mollusca" "Gastropoda" "Neogastropoda" "Mitridae" "Scabricola" 23.03 3.6 90 93
"87166" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Scalaetrochus" 410.8 387.7 30 32
"87358" "Mollusca" "Gastropoda" "Sorbeoconcha" "Scaliolidae" "Scaliola" 28.1 0 89 94
"87371" "Mollusca" "Gastropoda" "Euomphalina" "Raphistomatidae" "Scalites" 471.8 419.2 15 28
"87423" "Mollusca" "Gastropoda" "Cephalaspidea" "Cylichnidae" "Scaphander" 100.5 0.781 76 94
"87678" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Scaphella" 83.5 0 80 94
"87807" "Mollusca" "Gastropoda" "Neogastropoda" "Pholidotomidae" "Schizobasis" 83.5 66 80 81
"87859" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Schizolopha" 460.9 443.7 17 21
"87902" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Schroederium" 140.2 132.9 70 72
"87939" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Scobinella" 56 0.781 84 94
"88031" "Mollusca" "Gastropoda" "Murchisoniina" "Scoliostomatidae" "Scoliostoma" 388.1 382.7 32 33
"88038" "Mollusca" "Gastropoda" "Murchisoniina" "Scoliostomatidae" "Scoliostomina" 388.1 382.7 32 33
"88255" "Mollusca" "Gastropoda" "Patellogastropoda" "Lottiidae" "Scurria" 247.2 0.0117 53 94
"88268" "Mollusca" "Gastropoda" "Patellogastropoda" "Acmaeidae" "Scurriopsis" 251.3 0.0117 52 94
"88292" "Mollusca" "Gastropoda" "Patellogastropoda" "Patellidae" "Scutellastra" 66 0.0117 82 94
"88318" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Searlesia" 61.6 0.0117 83 94
"88331" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Sedilia" 5.333 0.781 93 94
"88454" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Semiactaeon" 56 3.6 84 93
"88791" "Mollusca" "Gastropoda" "Neogastropoda" "Cancellariidae" "Semitriton" 70.6 28.4 81 88
"88797" "Mollusca" "Gastropoda" "Euomphalina" "Tubinidae" "Semitubina" 410.8 393.3 30 31
"88805" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Semizona" 471.8 443.7 15 21
"89173" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Serratifusus" 23.03 11.608 90 92
"89182" "Mollusca" "Gastropoda" "Sorbeoconcha" "Cerithiidae" "Serratocerithium" 47.8 38 85 86
"89192" "Mollusca" "Gastropoda" "Neogastropoda" "Melongenidae" "Serrifusus" 83.6 61.6 80 82
"89206" "Mollusca" "Gastropoda" "Pleurotomariida" "Portlockiellidae" "Shansiella" 358.9 254.17 36 51
"89270" "Mollusca" "Gastropoda" "Sorbeoconcha" "Thiaridae" "Sheppardiconcha" 23.03 5.333 90 92
"89284" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Shwedagonia" 298.9 259.9 43 49
"89421" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Sigmesalia" 66 33.9 82 87
"89579" "Mollusca" "Gastropoda" "Euomphalina" "Pseudophoridae" "Siluriphorus" 433.4 407.6 24 30
"89626" "Mollusca" "Gastropoda" "Neogastropoda" "Columbellidae" "Sincola" 23.03 0 90 94
"89786" "Mollusca" "Gastropoda" "Neogastropoda" "Turridae" "Sinistrella" 47.8 33.9 85 87
"89798" "Mollusca" "Gastropoda" "Architectibranchia" "Tubiferidae" "Sinuarbullina" 252.17 145 52 69
"89833" "Mollusca" "Gastropoda" "Bellerophontida" "Sinuitidae" "Sinuites" 485.4 443.4 14 21
"90131" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Sinuitina" 455.8 252.17 18 52
"90620" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Sinutropis" 449.5 419.2 19 28
"90684" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Siphonalia" 66 0.0117 82 94
"90854" "Mollusca" "Gastropoda" "Basommatophora" "Siphonariidae" "Siphonaria" 72.1 0 81 94
"90889" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Siphonochelus" 56 2.588 84 93
"90967" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Sisenna" 247.2 175.6 53 62
"91024" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Siskiyouspira" 449.5 423 19 27
"91571" "Mollusca" "Gastropoda" "Murchisoniina" "Soleniscidae" "Soleniscus" 358.9 247.2 36 53
"91817" "Mollusca" "Gastropoda" "Neogastropoda" "Buccinidae" "Solenosteira" 56 0 84 94
"91903" "Mollusca" "Gastropoda" "Architectibranchia" "Acteonidae" "Solidula" 5.333 0.0117 93 94
"91909" "Mollusca" "Gastropoda" "Neogastropoda" "Fasciolariidae" "Solutofusus" 23.03 11.608 90 92
"91912" "Mollusca" "Gastropoda" "Neogastropoda" "Mangeliidae" "Sorgenfreispira" 23.03 5.333 90 92
"92006" "Mollusca" "Gastropoda" "Neogastropoda" "Nassariidae" "Sphaeronassa" 23.03 12.7 90 91
"92015" "Mollusca" "Gastropoda" "Bellerophontida" "Bellerophontidae" "Sphenosphaera" 460.9 423 17 27
"92116" "Mollusca" "Gastropoda" "Neogastropoda" "Terebridae" "Spineoterebra" 20.44 11.608 90 92
"92119" "Mollusca" "Gastropoda" "Euomphalina" "Euomphalidae" "Spinicharybdis" 438.5 422.9 23 28
"92128" "Mollusca" "Gastropoda" "Neritoina" "Delphinulopsidae" "Spinidelphinulopsis" 237 208.5 56 58
"92130" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Spinidrupa" 7.246 3.6 92 93
"92141" "Mollusca" "Gastropoda" "Neogastropoda" "Volutidae" "Spinomelon" 37.2 15.9 87 91
"92152" "Mollusca" "Gastropoda" "Neogastropoda" "Muricidae" "Spinucella" 11.62 0.0117 92 94
"92164" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Spinyplatyceras" 410.8 382.7 30 33
"92212" "Mollusca" "Gastropoda" "Thecosomata" "Spiratellidae" "Spiratella" 59.2 13.82 83 91
"92226" "Mollusca" "Gastropoda" "Bellerophontida" "Tropidodiscidae" "Spirilira" 323.2 279.3 39 45
"92229" "Mollusca" "Gastropoda" "Euomphalina" "Craspedostomatidae" "Spirina" 438.5 383.7 23 33
"92252" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Spirocolpus" 86.3 5.333 79 92
"92296" "Mollusca" "Gastropoda" "Murchisoniina" "Loxonematidae" "Spiroecus" 455.8 445.6 18 19
"92306" "Mollusca" "Gastropoda" "Cerithimorpha" "Orthonemidae" "Spiromphalus" 313.8 259.9 40 49
"92310" "Mollusca" "Gastropoda" "Euomphalina" "Platyceratidae" "Spironemella" 290.1 259.9 45 49
"92314" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Spiroraphe" 443.4 407.6 21 30
"92339" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Spiroscala" 372.2 252.17 35 52
"92358" "Mollusca" "Gastropoda" "Murchisoniina" "Spirostylidae" "Spirostylus" 252.17 201.3 52 58
"92390" "Mollusca" "Gastropoda" "Murchisoniina" "Eotomariidae" "Spirotomaria" 463.5 449.5 17 19
"92393" "Mollusca" "Gastropoda" "Neogastropoda" "Drilliidae" "Spirotropis" 56 0 84 94
"92427" "Mollusca" "Gastropoda" "Murchisoniina" "Gosseletinidae" "Spirovallum" 295.5 252.17 44 52
"92432" "Mollusca" "Gastropoda" "Neogastropoda" "Drilliidae" "Splendrillia" 56 0.0117 84 94
"92477" "Mollusca" "Gastropoda" "Sorbeoconcha" "Turritellidae" "Springvaleia" 11.62 2.588 92 93
"92488" "Mollusca" "Gastropoda" "Bellerophontida" "Euphemitidae" "Stachella" 315.2 247.2 40 53
"92508" "Mollusca" "Gastropoda" "Basommatophora" "Lymnaeidae" "Stagnicola" 23.03 0.0117 90 94
