"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"128967" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Saccostrea" 15.97 0 91 94
"129006" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Saffordia" 460.9 445.2 17 19
"129022" "Mollusca" "Bivalvia" "Myalinida" "Saikraconchidae" "Saikraconcha" 272.3 259.9 47 49
"129030" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Salaputium" 41.3 3.6 85 93
"129044" "Mollusca" "Bivalvia" "Cardiida" "Psammobiidae" "Sanguinolaria" 41.3 2.588 85 93
"129269" "Mollusca" "Bivalvia" "Nuculanida" "Sareptidae" "Sarepta" 251.3 15.9 52 91
"129284" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Saulella" 66 48.6 82 84
"129289" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Sauvagesia" 113 66 75 81
"129417" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Sawkinsia" 37.2 28.4 87 88
"129422" "Mollusca" "Bivalvia" "Cardiida" "Basterotiidae" "Saxicavella" 59.2 15.97 83 90
"129425" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Saxidomus" 33.9 0 88 94
"129468" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Saxolucina" 66 13.82 82 91
"129547" "Mollusca" "Bivalvia" "Cardiida" "Lasaeidae" "Scacchia" 20.44 2.588 90 93
"129574" "Mollusca" "Bivalvia" "Pholadomyida" "Edmondiidae" "Scaldia" 326.4 268.8 38 47
"129576" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Scalpomactra" 47.8 0.34 85 94
"129583" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Scambula" 83.5 2.588 80 93
"129615" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Scapharca" 48.6 0 84 94
"129868" "Mollusca" "Bivalvia" "Trigoniida" "Scaphellinidae" "Scaphellina" 290.1 252.17 45 52
"129881" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Scaphotrigonia" 180.1 161.2 62 67
"129888" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Schafhaeutlia" 252.17 183 52 61
"130020" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Schedocardia" 56 33.9 84 87
"130030" "Mollusca" "Bivalvia" "Hippuritida" "Caprinidae" "Schiosia" 100.5 89.8 76 77
"130041" "Mollusca" "Bivalvia" "Trigoniida" "Schizodidae" "Schizodus" 419.2 201.3 29 58
"130562" "Mollusca" "Bivalvia" "Cardiida" "Galeommatidae" "Scintilla" 56 0.0117 84 94
"130565" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Scissodesma" 5.333 0.0117 93 94
"130579" "Mollusca" "Bivalvia" "Cardiida" "Icanotiidae" "Scittila" 145 113 70 74
"130583" "Mollusca" "Bivalvia" "Cardiida" "Scrobiculariinae" "Scrobicularia" 11.608 0.0117 92 94
"130589" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Scutarcopagia" 11.608 0.0117 92 94
"130600" "Mollusca" "Bivalvia" "Pectinida" "Entoliidae" "Scythentolium" 252.17 232 52 56
"130634" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Sectipecten" 28.4 5.333 88 92
"130637" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Securella" 28.1 0.781 89 94
"130693" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Seebachia" 168.3 129.4 65 73
"130724" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Selenimyalina" 345.3 254.17 37 51
"130738" "Mollusca" "Bivalvia" "Hippuritida" "Caprinulidae" "Sellaea" 122.46 99.6 74 76
"130745" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Semelangulus" 28.4 0.0117 88 94
"130753" "Mollusca" "Bivalvia" "Cardiida" "Semelidae" "Semele" 66 0 82 94
"131110" "Mollusca" "Bivalvia" "Veneroidei" "Erycinidae" "Semeloidea" 56 15.9 84 91
"131112" "Mollusca" "Bivalvia" "Carditida" "Myophoricardiidae" "Sementiconcha" 251.3 247.2 52 53
"131118" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Semicorallidomus" 453 443.4 19 21
"131139" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Semipallium" 37.2 0.0117 87 94
"131164" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Senilia" 23.03 0.126 90 94
"131167" "Mollusca" "Bivalvia" "Solenida" "Pharidae" "Senis" 125 66 74 81
"131195" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Septifer" 242 0 54 94
"131336" "Mollusca" "Bivalvia" "Ostreida" "Cassianellidae" "Septihoernesia" 237 221.5 56 57
"131360" "Mollusca" "Bivalvia" "Myalinida" "Myalinidae" "Septimyalina" 345 252.17 37 52
"131442" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Septocardia" 242 201.3 54 58
"131524" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Serratina" 23.03 0.34 90 94
"131527" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Serripecten" 61.6 3.6 83 93
"131590" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Serripes" 33.9 0 88 94
"131684" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Sheldonella" 23.03 2.588 90 93
"131690" "Mollusca" "Bivalvia" "Myalinida" "Alatoconchidae" "Shikamaia" 279.3 268.8 46 47
"131695" "Mollusca" "Bivalvia" "Cyrtodontida" "Antipleuridae" "Sibirinka" 443.4 433.4 21 23
"131699" "Mollusca" "Bivalvia" "Solenida" "Pharidae" "Siliqua" 145 0 70 94
"131750" "Mollusca" "Bivalvia" "Pectinida" "Propeamussiidae" "Similipecten" 33.9 0 88 94
"131767" "Mollusca" "Bivalvia" "Nuculida" "Praenuculidae" "Similodonta" 470 423 16 27
"131815" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Simomactra" 38 0 86 94
"131822" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Sinbadiella" 251.3 247.2 52 53
"131826" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Sinodia" 56 2.588 84 93
"131829" "Mollusca" "Bivalvia" "Cardiida" "Psammobiidae" "Sinopsammobia" 145 100.5 70 75
"131842" "Mollusca" "Bivalvia" "Cyrtodontida" "Slavidae" "Slava" 438.5 419.2 23 28
"131868" "Mollusca" "Bivalvia" "Cyrtodontida" "Slavidae" "Slavinka" 433.4 423 24 27
"131900" "Mollusca" "Bivalvia" "Ostreida" "Vlastidae" "Sluzka" 423 410.8 28 29
"131923" "Mollusca" "Bivalvia" "Mytilida" "Crenellidae" "Solamen" 33.9 0.0117 88 94
"131928" "Mollusca" "Bivalvia" "Cardiida" "Galeommatidae" "Solecardia" 15.97 0.781 91 94
"131930" "Mollusca" "Bivalvia" "Cardiida" "Solecurtidae" "Solecurtus" 155.7 0 68 94
"132039" "Mollusca" "Bivalvia" "Solemyida" "Solemyidae" "Solemya" 425.6 0.0117 27 94
"132178" "Mollusca" "Bivalvia" "Solenida" "Solenidae" "Solen" 201.3 0 59 94
"132354" "Mollusca" "Bivalvia" "Solenida" "Solenidae" "Solena" 66 2.588 82 93
"132460" "Mollusca" "Bivalvia" "Cardiida" "Psammobiidae" "Soletellina" 47.8 0.0117 85 94
"132474" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Solyma" 100.5 48.6 76 84
"132536" "Mollusca" "Bivalvia" "Pectinida" "Entoliidae" "Somapecten" 163.5 130 67 73
"132544" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Somareoides" 237 228 56 57
"132552" "Mollusca" "Bivalvia" "Cardiida" "Sowerbyidae" "Sowerbya" 166.1 150.8 66 69
"132583" "Mollusca" "Bivalvia" "Cyrtodontida" "Spanilidae" "Spanila" 430.5 402.5 25 31
"132610" "Mollusca" "Bivalvia" "Veneroidei" "Kelliellidae" "Spaniodontella" 28.1 5.333 89 92
"132652" "Mollusca" "Bivalvia" "Cardiida" "Galeommatidae" "Spaniorinus" 72.1 3.6 81 93
"132664" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Spathella" 402.5 326.4 31 38
"132694" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Spathochlamys" 11.62 2.588 92 93
"132727" "Mollusca" "Bivalvia" "Unionida" "Iridinidae" "Spathopsis" 23.03 0 90 94
"132731" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Sphaera" 166.1 93.5 66 77
"132772" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Sphaeriola" 247.2 155.7 53 68
"132809" "Mollusca" "Bivalvia" "Veneroidei" "Sphaeriidae" "Sphaerium" 145 0.0117 70 94
"132853" "Mollusca" "Bivalvia" "Hippuritida" "Caprinidae" "Sphaerucaprina" 100.5 89.3 76 78
"132868" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Sphaerulites" 100.5 70.6 76 81
"132892" "Mollusca" "Bivalvia" "Pholadida" "Myidae" "Sphenia" 66 0 82 94
"132945" "Mollusca" "Bivalvia" "Poromyida" "Spheniopsidae" "Spheniopsis" 33.9 3.6 88 93
"132987" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Sphenotomorpha" 407.6 372.2 31 34
"132992" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Spineilo" 66 5.333 82 92
"133044" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Spissatella" 66 2.588 82 93
"133069" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Spisula" 66 0.0117 82 94
"133501" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Spondylopecten" 183 145 61 69
"133536" "Mollusca" "Bivalvia" "Pectinida" "Spondylidae" "Spondylus" 235 0 56 94
"134311" "Mollusca" "Bivalvia" "Cardiida" "Sportellidae" "Sportella" 66 0.0117 82 94
"134369" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Spyridoceramus" 83.5 66 80 81
"134382" "Mollusca" "Bivalvia" "Pectinida" "Deltopectinidae" "Squamuliferipecten" 298.9 265.1 43 48
"134397" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Standella" 56 0.0117 84 94
"134409" "Mollusca" "Bivalvia" "Ostreida" "Pteriidae" "Stefaninia" 242 232 54 56
"134411" "Mollusca" "Bivalvia" "Ostreida" "Pinnidae" "Stegoconcha" 166.1 145 66 69
"134430" "Mollusca" "Bivalvia" "Trigoniida" "Myophorellidae" "Steinmanella" 152.1 66 69 81
"134488" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Stewartia" 28.4 0 88 94
"134555" "Mollusca" "Bivalvia" "Pandorida" "Clavagellidae" "Stirpulina" 72.1 3.6 81 93
"134573" "Mollusca" "Bivalvia" "Cyrtodontida" "Stolidotidae" "Stolidotus" 438.5 425.6 23 26
"134580" "Mollusca" "Bivalvia" "Pectinida" "Streblochondriidae" "Streblochondria" 372.2 247.2 35 53
"134706" "Mollusca" "Bivalvia" "Pectinida" "Deltopectinidae" "Streblopteria" 372.2 252.17 35 52
"134975" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Striarca" 83.6 0 80 94
"135348" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Strigilla" 37.2 0 87 94
"135416" "Mollusca" "Bivalvia" "Pectinida" "Streblochondriidae" "Striochondria" 290.1 268.8 45 47
"135421" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Striostrea" 47.8 0.0117 85 94
"135459" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Strophocardia" 5.333 0.0117 93 94
"135467" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Stutchburia" 323.2 252.17 39 52
"135622" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Sunetta" 33.9 0.0117 88 94
"135636" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Superlucina" 47.8 28.4 85 88
"135656" "Mollusca" "Bivalvia" "Pectinida" "Entoliidae" "Syncyclonema" 358.9 61.6 36 82
"135996" "Mollusca" "Bivalvia" "Cardiida" "Solecurtidae" "Tagelus" 37.2 0 87 94
"136121" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Taimyria" 272.3 252.17 47 52
"136154" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Talochlamys" 66 0.0117 82 94
"136216" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Tambanella" 259.9 252.17 49 52
"136244" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Tampsia" 83.5 66 80 81
"136258" "Mollusca" "Bivalvia" "Cardiida" "Tancrediidae" "Tancredia" 247.2 61.6 53 82
"136442" "Mollusca" "Bivalvia" "Solemyida" "Ctenodontidae" "Tancrediopsis" 466 387.7 17 32
"136481" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Tapes" 93.9 0 77 94
"136567" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Tawera" 28.4 0 88 94
"136592" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Tehamatea" 145 125.45 70 74
"136594" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Tellidora" 70.6 0 81 94
"136635" "Mollusca" "Bivalvia" "Carditida" "Cardiniidae" "Tellidorella" 33.9 2.588 88 93
"136641" "Mollusca" "Bivalvia" "Veneroidei" "Montacutidae" "Tellimya" 5.333 0.0117 93 94
"136649" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Tellina" 247.2 0 53 94
"137683" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Tellinimera" 83.6 61.6 80 82
"137816" "Mollusca" "Bivalvia" "Solemyida" "Ctenodontidae" "Tellinopsis" 393.3 382.7 32 33
"137850" "Mollusca" "Bivalvia" "Cardiida" "Leptonidae" "Temblornia" 23.03 7.246 90 92
"137858" "Mollusca" "Bivalvia" "Cardiida" "Tellinidae" "Temnoconcha" 48.6 0 84 94
"137867" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Tendagurium" 166.1 155.7 66 68
"137882" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Tenea" 105.3 56 75 83
"138017" "Mollusca" "Bivalvia" "Cyrtodontida" "Stolidotidae" "Tenka" 427.4 419.2 26 28
"138066" "Mollusca" "Bivalvia" "Hippuritida" "Polyconitidae" "Tepeyacia" 113 93.9 75 76
"138069" "Mollusca" "Bivalvia" "Pholadida" "Teredinidae" "Terebrimya" 112.03 93.5 75 77
"138077" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Teredina" 83.5 2.588 80 93
"138086" "Mollusca" "Bivalvia" "Pholadida" "Teredinidae" "Teredo" 145 0.0117 70 94
"138240" "Mollusca" "Bivalvia" "Pterioida" "Prospondylidea" "Terquemia" 247.2 163.5 53 66
"138261" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Tethyoceramus" 100.5 85.8 76 79
"138277" "Mollusca" "Bivalvia" "Cyrtodontida" "Spanilidae" "Tetinka" 427.4 423 26 27
"138280" "Mollusca" "Bivalvia" "Veneroidei" "Corbiculidae" "Tetoria" 163.5 93.5 67 77
"138332" "Mollusca" "Bivalvia" "Pholadomyida" "Pholadomyidae" "Tetorimya" 174.1 161.2 63 67
"138343" "Mollusca" "Bivalvia" "Hippuritida" "Caprinuloideidae" "Texicaprina" 113 93.9 75 76
"138352" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Texigryphaea" 113 99.6 75 76
"138357" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Textivenus" 47.8 38 85 86
"138359" "Mollusca" "Bivalvia" "Cardiida" "Semelidae" "Theora" 3.6 0 93 94
"138367" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Thetironia" 140.2 93.9 70 76
"138385" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Thetis" 140.2 66 70 81
"138411" "Mollusca" "Bivalvia" "Thraciida" "Thraciidae" "Thracia" 237 0 56 94
"138856" "Mollusca" "Bivalvia" "Lucinida" "Thyasiridae" "Thyasira" 113 0 75 94
"138959" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Thyrastylon" 83.6 66 80 81
"139016" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Tilicrassatella" 41.3 11.608 85 92
"139025" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Timoclea" 23.03 0 90 94
"139164" "Mollusca" "Bivalvia" "Hippuritida" "Antillocaprinidae" "Titanosarcolites" 83.6 66 80 81
"139227" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Tivela" 61.6 0 83 94
"139312" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Tivelina" 61.6 23.03 83 89
"139379" "Mollusca" "Bivalvia" "Carditida" "Cardiniidae" "Torastarte" 208.5 189.6 58 61
"139388" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Torreites" 86.3 66 79 81
"139402" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Tosapecten" 237 201.3 56 58
"139473" "Mollusca" "Bivalvia" "Hippuritida" "Requieniidae" "Toucasia" 136.4 93.5 71 77
"139520" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Towapteria" 290.1 247.2 45 53
"139619" "Mollusca" "Bivalvia" "Myalinida" "Atomodesmatidae" "Trabeculatia" 259.9 252.17 49 52
"139632" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Trachycardium" 113 0 75 94
"140260" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Transennella" 61.6 0 83 94
"140361" "Mollusca" "Bivalvia" "Veneroidei" "Trapezidae" "Trapezium" 145 0.0117 70 94
"140408" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Tresus" 28.1 0 89 94
"140444" "Mollusca" "Bivalvia" "Megalodontida" "Megalodontidae" "Triadomegalodon" 228 201.3 57 58
"140467" "Mollusca" "Bivalvia" "Cardiida" "Kalenteridae" "Triaphorus" 242 201.3 54 58
"140476" "Mollusca" "Bivalvia" "Ostreida" "Pinnidae" "Trichites" 228 132.9 57 72
"140572" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Trichomya" 19 0.0117 90 94
"140575" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Tridacna" 23.03 0 90 94
"140649" "Mollusca" "Bivalvia" "Arcida" "Glycymerididae" "Trigonarca" 113 56 75 83
"140735" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Trigonastarte" 166.1 155.7 66 68
"140739" "Mollusca" "Bivalvia" "Trigoniida" "Trigoniidae" "Trigonia" 247.2 56 53 83
"141400" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Trigoniocardia" 38 0 86 94
"141703" "Mollusca" "Bivalvia" "Trigoniida" "Trigonioididae" "Trigonioides" 145 66 70 81
"141724" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Trigonocallista" 100.5 66 76 81
"141742" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Trigonodesma" 56 37.2 84 87
"141757" "Mollusca" "Bivalvia" "Trigoniida" "Trigonodidae" "Trigonodus" 478.6 201.3 14 58
"141893" "Mollusca" "Bivalvia" "Carditida" "Astartidae" "Trigonopis" 201.3 150.8 59 69
"141897" "Mollusca" "Bivalvia" "Nuculida" "Nuculidae" "Trigonucula" 251.3 201.3 52 58
"141905" "Mollusca" "Bivalvia" "Poromyida" "Verticordiidae" "Trigonulina" 41.3 0.126 85 94
"141958" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Trinacria" 83.5 11.62 80 92
"141994" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Trinitasia" 11.608 3.6 92 93
"141997" "Mollusca" "Bivalvia" "Arcida" "Arcidae" "Trisidos" 33.9 0.0117 88 94
"142029" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Trochoceramus" 83.5 66 80 81
"142058" "Mollusca" "Bivalvia" "Arcida" "Glycymerididae" "Tucetona" 89.8 0.0117 78 94
"142354" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Turia" 47.8 15.9 85 91
"142363" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Turkostrea" 72.1 33.9 81 87
"142379" "Mollusca" "Bivalvia" "Hiatellida" "Hiatellidae" "Turneria" 11.62 1.806 92 94
"142393" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Tutcheria" 228 189.6 57 61
"142419" "Mollusca" "Bivalvia" "Carditida" "Crassatellidae" "Uddenia" 83.6 66 80 81
"142439" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Umbrostrea" 247.2 201.3 53 58
"142544" "Mollusca" "Bivalvia" "Ostreida" "Ostreidae" "Undulostrea" 48.6 0 84 94
"142577" "Mollusca" "Bivalvia" "Veneroidei" "Ungulinidae" "Ungulina" 5.333 0.0117 93 94
"142581" "Mollusca" "Bivalvia" "Lucinida" "Mactromyidae" "Unicardium" 247.2 33.9 53 87
"142654" "Mollusca" "Bivalvia" "Unionida" "Unionidae" "Unio" 247.2 0 53 94
"142805" "Mollusca" "Bivalvia" "Trigoniida" "Trigonodidae" "Unionites" 254.17 201.3 51 58
"143074" "Mollusca" "Bivalvia" "Pholadomyida" "Megadesmidae" "Unklesbayella" 318.1 298.9 39 42
"143080" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Vaccinites" 93.9 66 77 81
"143522" "Mollusca" "Bivalvia" "Pholadida" "Vacunellidae" "Vacunella" 303.7 252.17 42 52
"143622" "Mollusca" "Bivalvia" "Cyrtodontida" "Cyrtodontidae" "Vanuxemia" 485.4 443.4 14 21
"143692" "Mollusca" "Bivalvia" "Trigoniida" "Myophorellidae" "Vaugonia" 196.5 145 60 69
"143848" "Mollusca" "Bivalvia" "Hippuritida" "Radiolitidae" "Vautrinia" 83.5 66 80 81
"143856" "Mollusca" "Bivalvia" "Ostreida" "Posidoniidae" "Veldidenella" 247.2 237 53 55
"143861" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Venerella" 47.8 38 85 86
"143867" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Venericardia" 139.8 0.0117 70 94
"145175" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Venerupis" 132.9 0 72 94
"145224" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Veniella" 122.46 56 74 83
"145588" "Mollusca" "Bivalvia" "Veneroidei" "Arcticidae" "Venilicardia" 166.1 66 66 81
"145617" "Mollusca" "Bivalvia" "Veneroidei" "Veneridae" "Venus" 237 0.0117 56 94
"145879" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Vepricardium" 83.5 0 80 94
"145903" "Mollusca" "Bivalvia" "Poromyida" "Verticordiidae" "Verticordia" 72.1 2.588 81 93
"145974" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Vertipecten" 33.9 15.97 88 90
"146000" "Mollusca" "Bivalvia" "Veneroidei" "Vesicomyidae" "Vesicomya" 47.8 2.588 85 93
"146004" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Veteranella" 290.1 259.9 45 49
"146051" "Mollusca" "Bivalvia" "Carditida" "Carditidae" "Vetericardiella" 83.6 61.6 80 82
"146188" "Mollusca" "Bivalvia" "Cyrtodontida" "Praecardiidae" "Vetupraeca" 376.1 370.6 34 35
"146195" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Victoripecten" 38 15.97 86 90
"146198" "Mollusca" "Bivalvia" "Ostreida" "Bakevelliidae" "Virgellia" 237 145 56 69
"146235" "Mollusca" "Bivalvia" "Ostreida" "Vlastidae" "Vlasta" 457.5 410.8 18 29
"146238" "Mollusca" "Bivalvia" "Pectinida" "Heteropectinidae" "Vnigripecten" 279.3 252.17 46 52
"146260" "Mollusca" "Bivalvia" "Pholadida" "Corbulidae" "Vokesula" 61.7 3.6 82 93
"146352" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Volsella" 228 2.588 57 93
"146392" "Mollusca" "Bivalvia" "Mytilida" "Mytilidae" "Volsellina" 318.1 259.9 39 49
"146409" "Mollusca" "Bivalvia" "Lucinida" "Lucinidae" "Volupia" 41.3 38 85 86
"146411" "Mollusca" "Bivalvia" "Myalinida" "Inoceramidae" "Volviceramus" 89.8 70.6 78 81
"146435" "Mollusca" "Bivalvia" "Solemyida" "Solemyidae" "Vorkutella" 303.7 272.3 42 46
"146437" "Mollusca" "Bivalvia" "Pectinida" "Deltopectinidae" "Vorkutopecten" 279.3 254.17 46 51
"146459" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Vulsella" 100.5 0.0117 76 94
"146509" "Mollusca" "Bivalvia" "Ostreida" "Gryphaeidae" "Vultogryphaea" 93.9 70.6 77 81
"146513" "Mollusca" "Bivalvia" "Ostreida" "Malleidae" "Waagenoperna" 242 208.5 54 58
"146519" "Mollusca" "Bivalvia" "Pectinida" "Anomiidae" "Wakullina" 38 33.9 86 87
"146522" "Mollusca" "Bivalvia" "Megalodontida" "Wallowaconchidae" "Wallowaconcha" 228 201.3 57 58
"146536" "Mollusca" "Bivalvia" "Pectinida" "Neitheidae" "Weyla" 201.3 161.2 59 67
"147190" "Mollusca" "Bivalvia" "Modiomorphida" "Modiomorphidae" "Whiteavesia" 460.9 443.4 17 21
"147210" "Mollusca" "Bivalvia" "Mytilida" "Modiolopsidae" "Whiteavsia" 466 457.5 17 18
"147378" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Willimactra" 83.6 48.6 80 84
"147390" "Mollusca" "Bivalvia" "Colpomyida" "Colpomyidae" "Xestoconcha" 485.4 471.8 14 15
"147401" "Mollusca" "Bivalvia" "Nuculanida" "Nuculanidae" "Xiaoshuiculana" 228 201.3 57 58
"147403" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Xylophagella" 112.03 61.7 75 82
"147410" "Mollusca" "Bivalvia" "Trigoniida" "Steinmanellidae" "Yaadia" 125 66 74 81
"147437" "Mollusca" "Bivalvia" "Cardiida" "Cardiidae" "Yokoyamaina" 201.3 174.1 59 62
"147442" "Mollusca" "Bivalvia" "Nuculanida" "Yoldiidae" "Yoldia" 358.9 0 36 94
"147998" "Mollusca" "Bivalvia" "Nuculanida" "Sareptidae" "Yoldiella" 72.1 0 81 94
"148083" "Mollusca" "Bivalvia" "Unionida" "Pachycardiidae" "Yunnanophorus" 228 208.5 57 58
"148085" "Mollusca" "Bivalvia" "Hippuritida" "Hippuritidae" "Yvaniella" 83.5 66 80 81
"148087" "Mollusca" "Bivalvia" "Veneroidei" "Mactridae" "Zenatia" 85.8 2.588 79 93
"148107" "Mollusca" "Bivalvia" "Pholadida" "Pholadidae" "Zirfaea" 23.03 0.0117 90 94
"148138" "Mollusca" "Bivalvia" "Pectinida" "Pectinidae" "Zygochlamys" 33.9 0 88 94
