"","gen_dur","subf_dur","fam_dur","supfam_dur","ord_dur","cla_dur"
"5266",40.1,NA,NA,NA,NA,NA
"5267",4.10000000000002,NA,NA,NA,NA,NA
"5268",9.60000000000002,NA,NA,NA,NA,NA
"5269",37.1883,NA,NA,NA,NA,NA
"5270",22.904,NA,NA,NA,NA,NA
"5271",59,NA,NA,NA,NA,NA
"5272",242,NA,NA,NA,NA,NA
"5273",15.5,NA,NA,NA,NA,NA
"5274",92.83,NA,NA,NA,NA,NA
"5275",40.7,NA,NA,NA,NA,NA
"5276",22.69,NA,NA,NA,NA,NA
"5277",58,NA,NA,NA,NA,NA
"5278",33.9,NA,NA,NA,NA,NA
"5279",20.442,NA,NA,NA,NA,NA
"5280",10.5,NA,NA,NA,NA,NA
"5281",10,NA,NA,NA,NA,NA
"5282",145,NA,NA,NA,NA,NA
"5283",33.9,NA,NA,NA,NA,NA
"5284",47,NA,NA,NA,NA,NA
"5285",38,NA,NA,NA,NA,NA
"5286",4.10000000000002,NA,NA,NA,NA,NA
"5287",53.412,NA,NA,NA,NA,NA
"5288",44.5,NA,NA,NA,NA,NA
"5289",19.3,NA,NA,NA,NA,NA
"5290",10.4,NA,NA,NA,NA,NA
"5291",12.2,NA,NA,NA,NA,NA
"5292",33.8883,NA,NA,NA,NA,NA
"5293",15.189,NA,NA,NA,NA,NA
"5294",155.7,NA,NA,NA,NA,NA
"5295",425.5883,NA,NA,NA,NA,NA
"5296",201.3,NA,NA,NA,NA,NA
"5297",63.412,NA,NA,NA,NA,NA
"5298",47.7883,NA,NA,NA,NA,NA
"5299",51.9,NA,NA,NA,NA,NA
"5300",33.5,NA,NA,NA,NA,NA
"5301",9,NA,NA,NA,NA,NA
"5302",15.3,NA,NA,NA,NA,NA
"5303",28,NA,NA,NA,NA,NA
"5304",22.767,NA,NA,NA,NA,NA
"5305",68.5,NA,NA,NA,NA,NA
"5306",76.1,NA,NA,NA,NA,NA
"5307",9.032,NA,NA,NA,NA,NA
"5308",23.03,NA,NA,NA,NA,NA
"5309",72.6,NA,NA,NA,NA,NA
"5310",91.5,NA,NA,NA,NA,NA
"5311",144.9883,NA,NA,NA,NA,NA
"5312",11.2,NA,NA,NA,NA,NA
"5313",29.9,NA,NA,NA,NA,NA
"5314",66,NA,NA,NA,NA,NA
"5315",30.3,NA,NA,NA,NA,NA
"5316",35.4,NA,NA,NA,NA,NA
"5317",60.667,NA,NA,NA,NA,NA
"5318",63.412,NA,NA,NA,NA,NA
"5319",65.9883,NA,NA,NA,NA,NA
"5320",38,NA,NA,NA,NA,NA
"5321",235,NA,NA,NA,NA,NA
"5322",65.9883,NA,NA,NA,NA,NA
"5323",17.5,NA,NA,NA,NA,NA
"5324",33.8,NA,NA,NA,NA,NA
"5325",55.9883,NA,NA,NA,NA,NA
"5326",10,NA,NA,NA,NA,NA
"5327",21.1,NA,NA,NA,NA,NA
"5328",86.1,NA,NA,NA,NA,NA
"5329",28.4,NA,NA,NA,NA,NA
"5330",68.5,NA,NA,NA,NA,NA
"5331",12.9,NA,NA,NA,NA,NA
"5332",125,NA,NA,NA,NA,NA
"5333",120.03,NA,NA,NA,NA,NA
"5334",83.6,NA,NA,NA,NA,NA
"5335",37.2,NA,NA,NA,NA,NA
"5336",21.3,NA,NA,NA,NA,NA
"5337",47.7883,NA,NA,NA,NA,NA
"5338",5.3213,NA,NA,NA,NA,NA
"5339",71.03,NA,NA,NA,NA,NA
"5340",33.8883,NA,NA,NA,NA,NA
"5341",19.4,NA,NA,NA,NA,NA
"5342",297.3,NA,NA,NA,NA,NA
"5343",37.2,NA,NA,NA,NA,NA
"5344",20.13,NA,NA,NA,NA,NA
"5345",65.9883,NA,NA,NA,NA,NA
"5346",7.72999999999999,NA,NA,NA,NA,NA
"5347",17.5,NA,NA,NA,NA,NA
"5348",185.6,NA,NA,NA,NA,NA
"5349",78.3,NA,NA,NA,NA,NA
"5350",93.9,NA,NA,NA,NA,NA
"5351",28.4,NA,NA,NA,NA,NA
"5352",19.55,NA,NA,NA,NA,NA
"5353",70.6,NA,NA,NA,NA,NA
"5354",31.312,NA,NA,NA,NA,NA
"5355",5.3213,NA,NA,NA,NA,NA
"5356",247.2,NA,NA,NA,NA,NA
"5357",22,NA,NA,NA,NA,NA
"5358",10.6,NA,NA,NA,NA,NA
"5359",15.784,NA,NA,NA,NA,NA
"5360",48.6,NA,NA,NA,NA,NA
"5361",10.4,NA,NA,NA,NA,NA
"5362",49.3,NA,NA,NA,NA,NA
"5363",8.19999999999999,NA,NA,NA,NA,NA
"5364",19.1,NA,NA,NA,NA,NA
"5365",18.53,NA,NA,NA,NA,NA
"5366",80.912,NA,NA,NA,NA,NA
"5367",144.9883,NA,NA,NA,NA,NA
"5368",83.7,NA,NA,NA,NA,NA
"5369",14.7,NA,NA,NA,NA,NA
"5370",4.39999999999998,NA,NA,NA,NA,NA
"5371",70,NA,NA,NA,NA,NA
"5372",12.9,NA,NA,NA,NA,NA
"5373",19.1,NA,NA,NA,NA,NA
"5374",13.4,NA,NA,NA,NA,NA
"5375",9.8,NA,NA,NA,NA,NA
"5376",3.6,NA,NA,NA,NA,NA
"5377",46.3,NA,NA,NA,NA,NA
"5378",74.2,NA,NA,NA,NA,NA
"5379",237,NA,NA,NA,NA,NA
"5380",113,NA,NA,NA,NA,NA
"5381",17.6,NA,NA,NA,NA,NA
"5382",29.692,NA,NA,NA,NA,NA
"5383",23.03,NA,NA,NA,NA,NA
"5384",17.6,NA,NA,NA,NA,NA
"5385",61.6,NA,NA,NA,NA,NA
"5386",38.57,NA,NA,NA,NA,NA
"5387",18.9,NA,NA,NA,NA,NA
"5388",20.3,NA,NA,NA,NA,NA
"5389",35.7,NA,NA,NA,NA,NA
"5390",42.9,NA,NA,NA,NA,NA
"5391",42.9,NA,NA,NA,NA,NA
"5392",7.72999999999999,NA,NA,NA,NA,NA
"5393",113,NA,NA,NA,NA,NA
"5394",61.6,NA,NA,NA,NA,NA
"5395",144.9883,NA,NA,NA,NA,NA
"5396",28.1,NA,NA,NA,NA,NA
"5397",26.7,NA,NA,NA,NA,NA
"5398",40.7,NA,NA,NA,NA,NA
"5399",95.1,NA,NA,NA,NA,NA
"5400",18.9883,NA,NA,NA,NA,NA
"5401",23.03,NA,NA,NA,NA,NA
"5402",57,NA,NA,NA,NA,NA
"5403",10.4,NA,NA,NA,NA,NA
"5404",191.2,NA,NA,NA,NA,NA
"5405",38,NA,NA,NA,NA,NA
"5406",79,NA,NA,NA,NA,NA
"5407",34.5,NA,NA,NA,NA,NA
"5408",18.8,NA,NA,NA,NA,NA
"5409",277.3,NA,NA,NA,NA,NA
"5410",50.5,NA,NA,NA,NA,NA
"5411",50,NA,NA,NA,NA,NA
"5412",41.174,NA,NA,NA,NA,NA
"5413",71.88,NA,NA,NA,NA,NA
"5414",8.008,NA,NA,NA,NA,NA
"5415",33.8883,NA,NA,NA,NA,NA
"5416",17.5,NA,NA,NA,NA,NA
"5417",89.7883,NA,NA,NA,NA,NA
"5418",31.9,NA,NA,NA,NA,NA
"5419",38.2,NA,NA,NA,NA,NA
"5420",9.814,NA,NA,NA,NA,NA
"5421",38.4,NA,NA,NA,NA,NA
"5422",17.6,NA,NA,NA,NA,NA
"5423",45.9,NA,NA,NA,NA,NA
"5424",48.6,NA,NA,NA,NA,NA
"5425",5.3213,NA,NA,NA,NA,NA
"5426",213.3,NA,NA,NA,NA,NA
"5427",247.2,NA,NA,NA,NA,NA
"5428",52.87,NA,NA,NA,NA,NA
"5429",19.2,NA,NA,NA,NA,NA
"5430",27.9,NA,NA,NA,NA,NA
"5431",51.53,NA,NA,NA,NA,NA
"5432",42,NA,NA,NA,NA,NA
"5433",51.5,NA,NA,NA,NA,NA
"5434",17.5,NA,NA,NA,NA,NA
"5435",10.2,NA,NA,NA,NA,NA
"5436",9.8,NA,NA,NA,NA,NA
"5437",139.7883,NA,NA,NA,NA,NA
"5438",132.9,NA,NA,NA,NA,NA
"5439",66.46,NA,NA,NA,NA,NA
"5440",100.1,NA,NA,NA,NA,NA
"5441",236.9883,NA,NA,NA,NA,NA
"5442",83.5,NA,NA,NA,NA,NA
"5443",69.512,NA,NA,NA,NA,NA
"5444",17.93,NA,NA,NA,NA,NA
"5445",45.212,NA,NA,NA,NA,NA
"5446",30.2,NA,NA,NA,NA,NA
"5447",22,NA,NA,NA,NA,NA
"5448",5.5,NA,NA,NA,NA,NA
"5449",22.03,NA,NA,NA,NA,NA
"5450",92,NA,NA,NA,NA,NA
"5451",46.7,NA,NA,NA,NA,NA
"5452",27.13,NA,NA,NA,NA,NA
"5453",58.1,NA,NA,NA,NA,NA
"5454",225.412,NA,NA,NA,NA,NA
"5455",58.2,NA,NA,NA,NA,NA
"5456",3.3,NA,NA,NA,NA,NA
"5457",19.2,NA,NA,NA,NA,NA
"5458",31.4,NA,NA,NA,NA,NA
"5459",25.13,NA,NA,NA,NA,NA
"5460",100.4883,NA,NA,NA,NA,NA
"5461",23.3,NA,NA,NA,NA,NA
"5462",33.5,NA,NA,NA,NA,NA
"5463",4.1,NA,NA,NA,NA,NA
"5464",26.7,NA,NA,NA,NA,NA
"5465",40.1,NA,NA,NA,NA,NA
"5466",17.5,NA,NA,NA,NA,NA
"5467",8.5,NA,NA,NA,NA,NA
"5468",35,NA,NA,NA,NA,NA
"5469",13.6,NA,NA,NA,NA,NA
"5470",26.7,NA,NA,NA,NA,NA
"5471",50.33,NA,NA,NA,NA,NA
"5472",59,NA,NA,NA,NA,NA
"5473",27.2,NA,NA,NA,NA,NA
"5474",358.9,NA,NA,NA,NA,NA
"5475",72.1,NA,NA,NA,NA,NA
"5476",19.5,NA,NA,NA,NA,NA
"5477",17.5,NA,NA,NA,NA,NA
"5478",83.212,NA,NA,NA,NA,NA
"5479",23.0183,NA,NA,NA,NA,NA
"5480",33.9,NA,NA,NA,NA,NA
"5481",78.7,NA,NA,NA,NA,NA
"5482",28.1,NA,NA,NA,NA,NA
"5483",64.2,NA,NA,NA,NA,NA
"5484",20.4,NA,NA,NA,NA,NA
"5485",154.2,NA,NA,NA,NA,NA
"5486",17.2,NA,NA,NA,NA,NA
"5487",50.7,NA,NA,NA,NA,NA
"5488",27.5,NA,NA,NA,NA,NA
"5489",47,NA,NA,NA,NA,NA
"5490",36.5,NA,NA,NA,NA,NA
"5491",59.2,NA,NA,NA,NA,NA
"5492",17.697,NA,NA,NA,NA,NA
"5493",140.2,NA,NA,NA,NA,NA
"5494",114.03,NA,NA,NA,NA,NA
"5495",170.36,NA,NA,NA,NA,NA
"5496",216.56,NA,NA,NA,NA,NA
"5497",23.5,NA,NA,NA,NA,NA
"5498",34.7,NA,NA,NA,NA,NA
"5499",33.1,NA,NA,NA,NA,NA
"5500",74.8,NA,NA,NA,NA,NA
"5501",28.4,NA,NA,NA,NA,NA
"5502",116.9,NA,NA,NA,NA,NA
"5503",60.667,NA,NA,NA,NA,NA
"5504",17.2,NA,NA,NA,NA,NA
"5505",17.5,NA,NA,NA,NA,NA
"5506",6.5,NA,NA,NA,NA,NA
"5507",21.96,NA,NA,NA,NA,NA
"5508",282.6,NA,NA,NA,NA,NA
"5509",47.05,NA,NA,NA,NA,NA
"5510",17.1,NA,NA,NA,NA,NA
"5511",28.7,NA,NA,NA,NA,NA
"5512",22.7,NA,NA,NA,NA,NA
"5513",61.1,NA,NA,NA,NA,NA
"5514",52.83,NA,NA,NA,NA,NA
"5515",106.73,NA,NA,NA,NA,NA
"5516",35.7,NA,NA,NA,NA,NA
"5517",26.7,NA,NA,NA,NA,NA
"5518",10.6,NA,NA,NA,NA,NA
"5519",10.4,NA,NA,NA,NA,NA
"5520",47,NA,NA,NA,NA,NA
"5521",189.23,NA,NA,NA,NA,NA
"5522",66,NA,NA,NA,NA,NA
"5523",28,NA,NA,NA,NA,NA
"5524",10.6,NA,NA,NA,NA,NA
"5525",70.7,NA,NA,NA,NA,NA
"5526",76.4,NA,NA,NA,NA,NA
"5527",44.3,NA,NA,NA,NA,NA
"5528",26.4,NA,NA,NA,NA,NA
"5529",165.03,NA,NA,NA,NA,NA
"5530",141.13,NA,NA,NA,NA,NA
"5531",32.6,NA,NA,NA,NA,NA
"5532",177.2,NA,NA,NA,NA,NA
"5533",24.2,NA,NA,NA,NA,NA
"5534",77.9,NA,NA,NA,NA,NA
"5535",90.1,NA,NA,NA,NA,NA
"5536",37.7,NA,NA,NA,NA,NA
"5537",21.44,NA,NA,NA,NA,NA
"5538",33.8883,NA,NA,NA,NA,NA
"5539",24.2,NA,NA,NA,NA,NA
"5540",21.23,NA,NA,NA,NA,NA
"5541",37.1883,NA,NA,NA,NA,NA
"5542",11.45,NA,NA,NA,NA,NA
"5543",26.7,NA,NA,NA,NA,NA
"5544",94.267,NA,NA,NA,NA,NA
"5545",20.442,NA,NA,NA,NA,NA
"5546",28.1,NA,NA,NA,NA,NA
"5547",22.1,NA,NA,NA,NA,NA
"5548",31.5,NA,NA,NA,NA,NA
"5549",32.5,NA,NA,NA,NA,NA
"5550",62.9,NA,NA,NA,NA,NA
"5551",16.2,NA,NA,NA,NA,NA
"5552",19.1,NA,NA,NA,NA,NA
"5553",31.9,NA,NA,NA,NA,NA
"5554",53.1,NA,NA,NA,NA,NA
"5555",20.854,NA,NA,NA,NA,NA
"5556",11.41,NA,NA,NA,NA,NA
"5557",56.6,NA,NA,NA,NA,NA
"5558",24.2,NA,NA,NA,NA,NA
"5559",65.4,NA,NA,NA,NA,NA
"5560",45,NA,NA,NA,NA,NA
"5561",18.3,NA,NA,NA,NA,NA
"5562",16.9,NA,NA,NA,NA,NA
"5563",19.5,NA,NA,NA,NA,NA
"5564",34.5,NA,NA,NA,NA,NA
"5565",21.1,NA,NA,NA,NA,NA
"5566",10.93,NA,NA,NA,NA,NA
"5567",21.1,NA,NA,NA,NA,NA
"5568",17.2,NA,NA,NA,NA,NA
"5569",27.9,NA,NA,NA,NA,NA
"5570",11.8,NA,NA,NA,NA,NA
"5571",46.73,NA,NA,NA,NA,NA
"5572",34.7,NA,NA,NA,NA,NA
"5573",65.219,NA,NA,NA,NA,NA
"5574",30.3,NA,NA,NA,NA,NA
"5575",101.7,NA,NA,NA,NA,NA
"5576",40.7,NA,NA,NA,NA,NA
"5577",100.5,NA,NA,NA,NA,NA
"5578",105.6,NA,NA,NA,NA,NA
"5579",235,NA,NA,NA,NA,NA
"5580",83.6,NA,NA,NA,NA,NA
"5581",37.9883,NA,NA,NA,NA,NA
"5582",23.1,NA,NA,NA,NA,NA
"5583",211.9883,NA,NA,NA,NA,NA
"5584",56.46,NA,NA,NA,NA,NA
"5585",13.6383,NA,NA,NA,NA,NA
"5586",47,NA,NA,NA,NA,NA
"5587",41.04,NA,NA,NA,NA,NA
"5588",31.95,NA,NA,NA,NA,NA
"5589",31.5,NA,NA,NA,NA,NA
"5590",13,NA,NA,NA,NA,NA
"5591",86.7,NA,NA,NA,NA,NA
"5592",68.5,NA,NA,NA,NA,NA
"5593",12.4,NA,NA,NA,NA,NA
"5594",13,NA,NA,NA,NA,NA
"5595",27.2,NA,NA,NA,NA,NA
"5596",201,NA,NA,NA,NA,NA
"5597",16,NA,NA,NA,NA,NA
"5598",63.4,NA,NA,NA,NA,NA
"5599",28.8,NA,NA,NA,NA,NA
"5600",44.7,NA,NA,NA,NA,NA
"5601",19.7,NA,NA,NA,NA,NA
"5602",45.1,NA,NA,NA,NA,NA
"5603",80.2,NA,NA,NA,NA,NA
"5604",8.19999999999999,NA,NA,NA,NA,NA
"5605",25.3,NA,NA,NA,NA,NA
"5606",19.8,NA,NA,NA,NA,NA
"5607",11.4,NA,NA,NA,NA,NA
"5608",86.3,NA,NA,NA,NA,NA
"5609",117.127,NA,NA,NA,NA,NA
"5610",120.3,NA,NA,NA,NA,NA
"5611",89.7,NA,NA,NA,NA,NA
"5612",70.87,NA,NA,NA,NA,NA
"5613",24.8,NA,NA,NA,NA,NA
"5614",6.5,NA,NA,NA,NA,NA
"5615",3.60000000000002,NA,NA,NA,NA,NA
"5616",97.03,NA,NA,NA,NA,NA
"5617",15.9,NA,NA,NA,NA,NA
"5618",30.9,NA,NA,NA,NA,NA
"5619",35.7,NA,NA,NA,NA,NA
"5620",34.4,NA,NA,NA,NA,NA
"5621",17.5,NA,NA,NA,NA,NA
"5622",19.2,NA,NA,NA,NA,NA
"5623",22.3,NA,NA,NA,NA,NA
"5624",36.5,NA,NA,NA,NA,NA
"5625",5.3213,NA,NA,NA,NA,NA
"5626",36.5,NA,NA,NA,NA,NA
"5627",10.6,NA,NA,NA,NA,NA
"5628",19.9,NA,NA,NA,NA,NA
"5629",12.2,NA,NA,NA,NA,NA
"5630",11.45,NA,NA,NA,NA,NA
"5631",49.07,NA,NA,NA,NA,NA
"5632",82.1,NA,NA,NA,NA,NA
"5633",19.7,NA,NA,NA,NA,NA
"5634",59.45,NA,NA,NA,NA,NA
"5635",41.4,NA,NA,NA,NA,NA
"5636",106,NA,NA,NA,NA,NA
"5637",94.53,NA,NA,NA,NA,NA
"5638",54.5,NA,NA,NA,NA,NA
"5639",60.3,NA,NA,NA,NA,NA
"5640",16.6,NA,NA,NA,NA,NA
"5641",31.1,NA,NA,NA,NA,NA
"5642",155.6,NA,NA,NA,NA,NA
"5643",167.77,NA,NA,NA,NA,NA
"5644",50.8,NA,NA,NA,NA,NA
"5645",36.8,NA,NA,NA,NA,NA
"5646",47,NA,NA,NA,NA,NA
"5647",35.4,NA,NA,NA,NA,NA
"5648",94.53,NA,NA,NA,NA,NA
"5649",83.3,NA,NA,NA,NA,NA
"5650",117.6,NA,NA,NA,NA,NA
"5651",69.6,NA,NA,NA,NA,NA
"5652",40.1,NA,NA,NA,NA,NA
"5653",167.03,NA,NA,NA,NA,NA
"5654",139.9,NA,NA,NA,NA,NA
"5655",24.8,NA,NA,NA,NA,NA
"5656",21.4,NA,NA,NA,NA,NA
"5657",10,NA,NA,NA,NA,NA
"5658",17.8,NA,NA,NA,NA,NA
"5659",94.53,NA,NA,NA,NA,NA
"5660",15.9,NA,NA,NA,NA,NA
"5661",6,NA,NA,NA,NA,NA
"5662",54.78,NA,NA,NA,NA,NA
"5663",27.3,NA,NA,NA,NA,NA
"5664",28.34,NA,NA,NA,NA,NA
"5665",22.1,NA,NA,NA,NA,NA
"5666",161.2,NA,NA,NA,NA,NA
"5667",25.7,NA,NA,NA,NA,NA
"5668",23.4,NA,NA,NA,NA,NA
"5669",66.2,NA,NA,NA,NA,NA
"5670",58.7,NA,NA,NA,NA,NA
"5671",40.3,NA,NA,NA,NA,NA
"5672",4.40000000000003,NA,NA,NA,NA,NA
"5673",17.697,NA,NA,NA,NA,NA
"5674",26.7,NA,NA,NA,NA,NA
"5675",52.2,NA,NA,NA,NA,NA
"5676",86.2883,NA,NA,NA,NA,NA
"5677",10,NA,NA,NA,NA,NA
"5678",31.4,NA,NA,NA,NA,NA
"5679",158.5,NA,NA,NA,NA,NA
"5680",31.5,NA,NA,NA,NA,NA
"5681",60.3,NA,NA,NA,NA,NA
"5682",12.2,NA,NA,NA,NA,NA
"5683",18.5,NA,NA,NA,NA,NA
"5684",20.2,NA,NA,NA,NA,NA
"5685",14.2,NA,NA,NA,NA,NA
"5686",39.7,NA,NA,NA,NA,NA
"5687",49.2,NA,NA,NA,NA,NA
"5688",54.3,NA,NA,NA,NA,NA
"5689",84.5,NA,NA,NA,NA,NA
"5690",10.6,NA,NA,NA,NA,NA
"5691",28.1,NA,NA,NA,NA,NA
"5692",38.67,NA,NA,NA,NA,NA
"5693",16.6,NA,NA,NA,NA,NA
"5694",83.5883,NA,NA,NA,NA,NA
"5695",191.23,NA,NA,NA,NA,NA
"5696",150.8,NA,NA,NA,NA,NA
"5697",133.6,NA,NA,NA,NA,NA
"5698",183.5,NA,NA,NA,NA,NA
"5699",105,NA,NA,NA,NA,NA
"5700",21.3,NA,NA,NA,NA,NA
"5701",60,NA,NA,NA,NA,NA
"5702",186.33,NA,NA,NA,NA,NA
"5703",45.3,NA,NA,NA,NA,NA
"5704",17.5,NA,NA,NA,NA,NA
"5705",7.10000000000002,NA,NA,NA,NA,NA
"5706",11.5963,NA,NA,NA,NA,NA
"5707",5.333,NA,NA,NA,NA,NA
"5708",106.1,NA,NA,NA,NA,NA
"5709",33.9,NA,NA,NA,NA,NA
"5710",89.6,NA,NA,NA,NA,NA
"5711",16.84,NA,NA,NA,NA,NA
"5712",112.1,NA,NA,NA,NA,NA
"5713",83.5,NA,NA,NA,NA,NA
"5714",97.5,NA,NA,NA,NA,NA
"5715",103,NA,NA,NA,NA,NA
"5716",17,NA,NA,NA,NA,NA
"5717",10.3,NA,NA,NA,NA,NA
"5718",28.3,NA,NA,NA,NA,NA
"5719",213.1,NA,NA,NA,NA,NA
"5720",103.1,NA,NA,NA,NA,NA
"5721",15.7,NA,NA,NA,NA,NA
"5722",81.8,NA,NA,NA,NA,NA
"5723",90.3,NA,NA,NA,NA,NA
"5724",26.6,NA,NA,NA,NA,NA
"5725",88.3,NA,NA,NA,NA,NA
"5726",55.7,NA,NA,NA,NA,NA
"5727",17.697,NA,NA,NA,NA,NA
"5728",15.9,NA,NA,NA,NA,NA
"5729",33.2,NA,NA,NA,NA,NA
"5730",54.392,NA,NA,NA,NA,NA
"5731",31.64,NA,NA,NA,NA,NA
"5732",70.5883,NA,NA,NA,NA,NA
"5733",257.4,NA,NA,NA,NA,NA
"5734",21.4,NA,NA,NA,NA,NA
"5735",19.2,NA,NA,NA,NA,NA
"5736",26.6,NA,NA,NA,NA,NA
"5737",18.9,NA,NA,NA,NA,NA
"5738",59.3,NA,NA,NA,NA,NA
"5739",56,NA,NA,NA,NA,NA
"5740",40.7,NA,NA,NA,NA,NA
"5741",38.6,NA,NA,NA,NA,NA
"5742",26.5,NA,NA,NA,NA,NA
"5743",30.7,NA,NA,NA,NA,NA
"5744",59.3,NA,NA,NA,NA,NA
"5745",16.1,NA,NA,NA,NA,NA
"5746",24.9,NA,NA,NA,NA,NA
"5747",17.2,NA,NA,NA,NA,NA
"5748",22.1,NA,NA,NA,NA,NA
"5749",20.442,NA,NA,NA,NA,NA
"5750",93.4,NA,NA,NA,NA,NA
"5751",19.5,NA,NA,NA,NA,NA
"5752",11.5963,NA,NA,NA,NA,NA
"5753",4.362,NA,NA,NA,NA,NA
"5754",45,NA,NA,NA,NA,NA
"5755",33.7,NA,NA,NA,NA,NA
"5756",27.319,NA,NA,NA,NA,NA
"5757",91.1,NA,NA,NA,NA,NA
"5758",20.2,NA,NA,NA,NA,NA
"5759",35.8,NA,NA,NA,NA,NA
"5760",173.5,NA,NA,NA,NA,NA
"5761",58.1,NA,NA,NA,NA,NA
"5762",83.5883,NA,NA,NA,NA,NA
"5763",27.2,NA,NA,NA,NA,NA
"5764",50.7,NA,NA,NA,NA,NA
"5765",27.1,NA,NA,NA,NA,NA
"5766",86.7,NA,NA,NA,NA,NA
"5767",15.9,NA,NA,NA,NA,NA
"5768",33.5,NA,NA,NA,NA,NA
"5769",90.6,NA,NA,NA,NA,NA
"5770",83.5883,NA,NA,NA,NA,NA
"5771",26.7,NA,NA,NA,NA,NA
"5772",14.7,NA,NA,NA,NA,NA
"5773",136.4,NA,NA,NA,NA,NA
"5774",30.6,NA,NA,NA,NA,NA
"5775",24.9,NA,NA,NA,NA,NA
"5776",50.5,NA,NA,NA,NA,NA
"5777",7.5,NA,NA,NA,NA,NA
"5778",16.2,NA,NA,NA,NA,NA
"5779",23.03,NA,NA,NA,NA,NA
"5780",37.2,NA,NA,NA,NA,NA
"5781",17.2,NA,NA,NA,NA,NA
"5782",120.3,NA,NA,NA,NA,NA
"5783",84.5,NA,NA,NA,NA,NA
"5784",40.6,NA,NA,NA,NA,NA
"5785",60.7,NA,NA,NA,NA,NA
"5786",42.9,NA,NA,NA,NA,NA
"5787",30.2,NA,NA,NA,NA,NA
"5788",36.9,NA,NA,NA,NA,NA
"5789",83.4883,NA,NA,NA,NA,NA
"5790",22.28,NA,NA,NA,NA,NA
"5791",17.5,NA,NA,NA,NA,NA
"5792",83.374,NA,NA,NA,NA,NA
"5793",56.612,NA,NA,NA,NA,NA
"5794",78.1,NA,NA,NA,NA,NA
"5795",4.19999999999999,NA,NA,NA,NA,NA
"5796",20.44,NA,NA,NA,NA,NA
"5797",83.5883,NA,NA,NA,NA,NA
"5798",138.17,NA,NA,NA,NA,NA
"5799",68.5,NA,NA,NA,NA,NA
"5800",26.5,NA,NA,NA,NA,NA
"5801",10.6,NA,NA,NA,NA,NA
"5802",14.2,NA,NA,NA,NA,NA
"5803",41.04,NA,NA,NA,NA,NA
"5804",75.1,NA,NA,NA,NA,NA
"5805",20.3,NA,NA,NA,NA,NA
"5806",72.0883,NA,NA,NA,NA,NA
"5807",79.6,NA,NA,NA,NA,NA
"5808",83.6,NA,NA,NA,NA,NA
"5809",150.4,NA,NA,NA,NA,NA
"5810",116.9,NA,NA,NA,NA,NA
"5811",69.819,NA,NA,NA,NA,NA
"5812",17.93,NA,NA,NA,NA,NA
"5813",35.5,NA,NA,NA,NA,NA
"5814",26.4,NA,NA,NA,NA,NA
"5815",102,NA,NA,NA,NA,NA
"5816",78.4,NA,NA,NA,NA,NA
"5817",161.5,NA,NA,NA,NA,NA
"5818",89.1,NA,NA,NA,NA,NA
"5819",19.55,NA,NA,NA,NA,NA
"5820",90.5,NA,NA,NA,NA,NA
"5821",23.3,NA,NA,NA,NA,NA
"5822",24.2,NA,NA,NA,NA,NA
"5823",144.5,NA,NA,NA,NA,NA
"5824",23.7,NA,NA,NA,NA,NA
"5825",22.767,NA,NA,NA,NA,NA
"5826",145,NA,NA,NA,NA,NA
"5827",84.5,NA,NA,NA,NA,NA
"5828",101.7,NA,NA,NA,NA,NA
"5829",32.3,NA,NA,NA,NA,NA
"5830",35.3,NA,NA,NA,NA,NA
"5831",29.5,NA,NA,NA,NA,NA
"5832",20.4,NA,NA,NA,NA,NA
"5833",83.5,NA,NA,NA,NA,NA
"5834",66,NA,NA,NA,NA,NA
"5835",35.2,NA,NA,NA,NA,NA
"5836",61.3,NA,NA,NA,NA,NA
"5837",43.267,NA,NA,NA,NA,NA
"5838",84.5,NA,NA,NA,NA,NA
"5839",26.7,NA,NA,NA,NA,NA
"5840",54,NA,NA,NA,NA,NA
"5841",45.9,NA,NA,NA,NA,NA
"5842",24.2,NA,NA,NA,NA,NA
"5843",47,NA,NA,NA,NA,NA
"5844",11.1,NA,NA,NA,NA,NA
"5845",8.69999999999999,NA,NA,NA,NA,NA
"5846",57.3,NA,NA,NA,NA,NA
"5847",39.7,NA,NA,NA,NA,NA
"5848",24.9,NA,NA,NA,NA,NA
"5849",50.1,NA,NA,NA,NA,NA
"5850",47.05,NA,NA,NA,NA,NA
"5851",31.4,NA,NA,NA,NA,NA
"5852",31.5,NA,NA,NA,NA,NA
"5853",83.5,NA,NA,NA,NA,NA
"5854",23.03,NA,NA,NA,NA,NA
"5855",19.8,NA,NA,NA,NA,NA
"5856",5.19999999999999,NA,NA,NA,NA,NA
"5857",24.9,NA,NA,NA,NA,NA
"5858",40.8,NA,NA,NA,NA,NA
"5859",49.3,NA,NA,NA,NA,NA
"5860",34.5,NA,NA,NA,NA,NA
"5861",51.8,NA,NA,NA,NA,NA
"5862",133.1,NA,NA,NA,NA,NA
"5863",80.2,NA,NA,NA,NA,NA
"5864",59,NA,NA,NA,NA,NA
"5865",31.1,NA,NA,NA,NA,NA
"5866",92.8,NA,NA,NA,NA,NA
"5867",12.2,NA,NA,NA,NA,NA
"5868",100.8,NA,NA,NA,NA,NA
"5869",37.1883,NA,NA,NA,NA,NA
"5870",14.63,NA,NA,NA,NA,NA
"5871",55.9883,NA,NA,NA,NA,NA
"5872",55.2,NA,NA,NA,NA,NA
