occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso
958043,occ,NA,,85454,Vytshegdosuchus,genus,169959,Olenekian,,251.2,247.2,29101,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Vytshegdosuchus,169959,NA,Vytshegdosuchus,n. gen.,,NA,zheshartensis,n. sp.
959555,occ,NA,,112320,Palaeospiza,genus,191373,Late Eocene,,37.2,33.9,36566,Chordata,33815,Aves,36616,Coliiformes,39364,NO_FAMILY_SPECIFIED,NF,Palaeospiza,191373,NA,Palaeospiza,,,NA,bella,
960235,occ,NA,F,26369,Megaloolithus,genus,65584,Late Maastrichtian,,70.6,66,37256,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,siruguei,cf.
961501,occ,NA,,112631,Derasmosaurus,genus,173494,Early Albian,,112.03,109,34432,Chordata,33815,Reptilia,36322,Rhynchocephalia,54194,Sphenodontidae,37812,Derasmosaurus,173494,NA,Derasmosaurus,n. gen.,,NA,pietrarojae,n. sp.
961502,occ,NA,,112631,Eichstaettisaurus,genus,37894,Early Albian,,112.03,109,36667,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Eichstaettisaurus,37894,NA,Eichstaettisaurus,,,NA,gouldi,
961503,occ,NA,,112631,Chometokadmon,genus,37814,Early Albian,,112.03,109,63792,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Chometokadmon,37814,NA,Chometokadmon,n. gen.,,NA,fitzingeri,n. sp.
961504,occ,NA,,112631,Costasaurus,genus,38058,Early Albian,,112.03,109,34432,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Costasaurus,38058,NA,Salamandra,,,NA,rusconi,n. sp.
961505,occ,26322,,112631,Pietraroiasuchus,genus,214491,Early Albian,,112.03,109,39433,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Pietraroiasuchus,214491,NA,Pietraroiasuchus,n. gen.,,NA,ormezzanoi,n. sp.
961535,occ,NA,,26372,Prochelidella,genus,81425,Aptian,Albian,125,100.5,36670,Chordata,33815,Reptilia,36322,Testudines,56475,Chelidae,37609,Prochelidella,81425,NA,Prochelidella,,,NA,cerrobarcinae,n. sp.
961547,occ,NA,,82229,Sokotosuchus,genus,38372,Late Maastrichtian,,70.6,66,36674,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Sokotosuchus,38372,NA,Sokotosuchus,n. gen.,,NA,ianwilsoni,n. sp.
961936,occ,NA,,112695,Pissarrachampsa,genus,192060,Late Campanian,Early Maastrichtian,83.5,66,36690,Chordata,33815,Reptilia,36322,Eosuchia,37795,Baurusuchidae,38393,Pissarrachampsa,192060,NA,Pissarrachampsa,n. gen.,,NA,sera,n. sp.
961942,occ,NA,,112698,Wargosuchus,genus,192066,Santonian,,86.3,83.6,36692,Chordata,33815,Reptilia,36322,Eosuchia,37795,Baurusuchidae,38393,Wargosuchus,192066,NA,Wargosuchus,n. gen.,,NA,australis,n. sp.
961945,occ,NA,,112699,Baurusuchus,genus,38394,Late Campanian,Early Maastrichtian,83.5,66,36693,Chordata,33815,Reptilia,36322,Eosuchia,37795,Baurusuchidae,38393,Baurusuchus,38394,NA,Baurusuchus,,,NA,albertoi,n. sp.
962978,occ,NA,,113009,Alioramus,genus,38609,Maastrichtian,,72.1,66,36719,Chordata,33815,Saurischia,38505,Avetheropoda,55483,Tyrannosauridae,38606,Alioramus,38609,NA,Alioramus,,,NA,altai,n. sp.
962982,occ,NA,I,32320,Brontopodus,genus,67216,Early Aptian,,125.45,122.46,36721,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Brontopodus,67216,NA,Brontopodus,,,NA,sp.,
962985,occ,NA,I,103083,Dinehichnus,genus,68659,Late Jurassic,,163.5,145,36721,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Dryosauridae,38730,Dinehichnus,68659,NA,Dinehichnus,,,NA,sp.,
962992,occ,NA,F,113013,Megaloolithus,genus,65584,Late Campanian,,83.5,70.6,36723,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,trempii,n. sp.
962993,occ,NA,F,36731,Megaloolithus,genus,65584,Late Maastrichtian,,70.6,66,36723,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,trempii,
962994,occ,NA,F,36380,Megaloolithus,genus,65584,Late Maastrichtian,,70.6,66,36723,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Megaloolithidae,65555,Megaloolithus,65584,NA,Megaloolithus,,,NA,trempii,
963022,occ,NA,,48862,Rhabdodon,genus,38753,Early Maastrichtian,,70.6,66,36728,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Rhabdodontidae,66739,Rhabdodon,38753,NA,Rhabdodon,,,NA,sp.,
963262,occ,NA,,113110,Adamantinasuchus,genus,173420,Late Campanian,Early Maastrichtian,83.5,66,36741,Chordata,33815,Reptilia,36322,Eosuchia,37795,Sphagesauridae,148944,Adamantinasuchus,173420,NA,Adamantinasuchus,n. gen.,,NA,navae,n. sp.
963278,occ,NA,,113112,Campinasuchus,genus,192421,Late Campanian,Early Maastrichtian,83.5,66,36743,Chordata,33815,Reptilia,36322,Eosuchia,37795,Baurusuchidae,38393,Campinasuchus,192421,NA,Campinasuchus,n. gen.,,NA,dinizi,n. sp.
963279,occ,NA,,113113,Palaeophis,genus,36405,Middle Eocene,,48.6,37.2,36744,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,nessovi,
963282,occ,NA,,113114,Palaeophis,genus,36405,Bartonian,,41.3,38,36744,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,sp.,
963284,occ,NA,,113115,Palaeophis,genus,36405,Bartonian,,41.3,38,36745,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,nessovi,
963285,occ,NA,,113116,Palaeophis,genus,36405,Bartonian,,41.3,38,36745,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,nessovi,
963286,occ,NA,,113117,Palaeophis,genus,36405,Bartonian,,41.3,38,36745,Chordata,33815,Reptilia,36322,Squamata,36379,Palaeophiidae,65114,Palaeophis,36405,NA,Palaeophis,,,NA,nessovi,
963446,occ,NA,,113145,Barinasuchus,genus,192478,Middle Miocene,,15.97,11.608,36755,Chordata,33815,Reptilia,36322,Eosuchia,37795,Sebecidae,38398,Barinasuchus,192478,NA,Barinasuchus,n. gen.,,NA,arveloi,n. sp.
963447,occ,NA,,113146,Stratiotosuchus,genus,192068,Late Campanian,Early Maastrichtian,83.5,66,36756,Chordata,33815,Reptilia,36322,Eosuchia,37795,Baurusuchidae,38393,Stratiotosuchus,192068,NA,Stratiotosuchus,n. gen.,,NA,maxhechti,n. sp.
963487,occ,NA,,113170,Stratiotosuchus,genus,192068,Late Campanian,Early Maastrichtian,83.5,66,36759,Chordata,33815,Reptilia,36322,Eosuchia,37795,Baurusuchidae,38393,Stratiotosuchus,192068,NA,Stratiotosuchus,,,NA,maxhechti,
963699,occ,NA,,113275,Hesperotestudo,genus,119612,Blancan,,4.9,1.8,33964,Chordata,33815,Reptilia,36322,Testudines,56475,Testudinidae,37739,Hesperotestudo,119612,NA,Hesperotestudo,,,NA,sp.,
963746,occ,NA,,97946,Diandongosaurus,genus,192897,Pelsonian,,247.2,242,36768,Chordata,33815,Reptilia,36322,Eosauropterygia,100142,NO_FAMILY_SPECIFIED,NF,Diandongosaurus,192897,NA,Diandongosaurus,,,NA,acutidentatus,
963762,occ,30629,,48722,Doratodon,genus,38378,Santonian,,86.3,83.6,53482,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Doratodon,38378,NA,Doratodon,,,NA,carcharidens,
963764,occ,27966,,48722,Pannoniasaurus,genus,253722,Santonian,,86.3,83.6,44074,Chordata,33815,Reptilia,36322,Squamata,36379,NO_FAMILY_SPECIFIED,NF,Pannoniasaurus,253722,NA,Pannoniasaurus,n. gen.,,NA,inexpectatus,n. sp.
963787,occ,25275,,113316,Rhabdognathus,genus,36605,Maastrichtian,Danian,72.1,61.6,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Rhabdognathus,36605,NA,Rhabdognathus,,,NA,aslerensis,n. sp.
963795,occ,NA,,113321,Arambourgisuchus,genus,192922,Thanetian,,59.2,56,36774,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Arambourgisuchus,192922,NA,Arambourgisuchus,n. gen.,,NA,khouribgaensis,n. sp.
964027,occ,NA,,92421,Xiaotingia,genus,193133,Late Bathonian,Early Kimmeridgian,167.7,150.8,36800,Chordata,33815,Saurischia,38505,Avetheropoda,55483,NO_FAMILY_SPECIFIED,NF,Xiaotingia,193133,NA,Xiaotingia,n. gen.,,NA,zhengi,n. sp.
964829,occ,NA,IF,52177,Kuwajimasauropus,genus,142965,Berriasian,,145,139.8,36936,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Kuwajimasauropus,142965,NA,Kuwajimasauropus,n. gen.,,NA,shireminensis,n. sp.
964838,occ,NA,,92399,Lonchodectes,genus,157392,Middle Cenomanian,,99.6,93.5,36941,Chordata,33815,Reptilia,36322,Pterosauria,38461,NO_FAMILY_SPECIFIED,NF,Lonchodectes,157392,NA,Lonchodectes,,,NA,sp.,
965472,occ,NA,,113759,Congosaurus,genus,192925,Selandian,,61.6,59.2,36949,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Congosaurus,192925,NA,Congosaurus,n. gen.,,NA,bequaerti,n. sp.
965478,occ,NA,,113763,Oceanosuchus,genus,193960,Early Cenomanian,,99.6,93.5,36950,Chordata,33815,Reptilia,36322,Eosuchia,37795,Pholidosauridae,38345,Oceanosuchus,193960,NA,Oceanosuchus,n. gen.,,NA,boecensis,n. sp.
965492,occ,NA,,113764,Yacarerani,genus,193963,Turonian,Santonian,93.9,83.6,36951,Chordata,33815,Reptilia,36322,Eosuchia,37795,Sphagesauridae,148944,Yacarerani,193963,NA,Yacarerani,n. gen.,,NA,boliviensis,n. sp.
965499,occ,NA,,113768,Deinosuchus,genus,38442,Campanian,,83.6,72.1,36952,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Deinosuchus,38442,NA,Deinosuchus,,,NA,riograndensis,
965509,occ,NA,,113770,Eosuchus,genus,38444,Thanetian,,59.2,56,36954,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Eosuchus,38444,NA,Eosuchus,n. gen.,,NA,lerichei,n. sp.
965516,occ,NA,,113772,Terminonaris,genus,93884,Middle Cenomanian,,99.6,93.5,36958,Chordata,33815,Reptilia,36322,Eosuchia,37795,Pholidosauridae,38345,Terminonaris,93884,NA,Terminonaris,,,NA,robusta,cf.
965517,occ,NA,,113773,Terminonaris,genus,93884,Middle Cenomanian,,99.6,93.5,36958,Chordata,33815,Reptilia,36322,Eosuchia,37795,Pholidosauridae,38345,Terminonaris,93884,NA,Terminonaris,,,NA,robusta,cf.
965518,occ,NA,,113774,Terminonaris,genus,93884,Middle Turonian,,93.5,89.3,36960,Chordata,33815,Reptilia,36322,Eosuchia,37795,Pholidosauridae,38345,Terminonaris,93884,NA,Terminonaris,,,NA,browni,cf.
965855,occ,NA,,77316,Hesperornis,genus,36620,Early Campanian,Middle Campanian,83.5,70.6,36973,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,Hesperornis,36620,NA,Hesperornis,,,NA,regalis,cf.
966328,occ,NA,,59687,Acynodon,genus,67637,Late Maastrichtian,,70.6,66,37002,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Acynodon,67637,NA,Acynodon,,,NA,iberoccitanus,
966329,occ,NA,,28454,Acynodon,genus,67637,Late Campanian,Early Maastrichtian,83.5,66,37002,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Acynodon,67637,NA,Acynodon,,,NA,iberoccitanus,
966330,occ,NA,,61321,Acynodon,genus,67637,Maastrichtian,,72.1,66,14426,Chordata,33815,Reptilia,36322,Eosuchia,37795,Hylaeochampsidae,38405,Acynodon,67637,NA,Acynodon,,,NA,lopezi,
966331,occ,NA,,84309,Comahuesuchus,genus,66690,Santonian,,86.3,83.6,37003,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Comahuesuchus,66690,NA,Comahuesuchus,,,NA,brachybuccalis,
966332,occ,NA,,114013,Eocaiman,genus,57016,Danian,,66,61.6,37004,Chordata,33815,Reptilia,36322,Crocodylia,36582,Alligatoridae,38421,Eocaiman,57016,NA,Eocaiman,n. gen.,,NA,palaeocenicus,n. sp.
966333,occ,NA,,114014,Eocaiman,genus,57016,Early Paleocene,,66,61.7,37004,Chordata,33815,Reptilia,36322,Crocodylia,36582,Alligatoridae,38421,Eocaiman,57016,NA,Eocaiman,,,NA,palaeocenicus,
966339,occ,NA,,114017,Stangerochampsa,genus,190762,Early Maastrichtian,,70.6,66,37006,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Stangerochampsa,190762,NA,Stangerochampsa,n. gen.,,NA,mccabei,n. sp.
966626,occ,NA,IF,52806,Isochirotherium,genus,92017,Aegean,Bithynian,247.2,242,37010,Chordata,33815,Reptilia,36322,Eosuchia,37795,Chirotheriidae,64084,Isochirotherium,92017,NA,Chirotherium,,,NA,marshalli,
966630,occ,NA,IF,114090,Chirotherium,genus,64085,Aegean,Bithynian,247.2,242,37010,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Chirotherium,64085,NA,Chirotherium,,,NA,moquiensis,cf.
966637,occ,NA,IF,114092,Rotodactylus,genus,82509,Aegean,Bithynian,247.2,242,37010,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Rotodactylus,82509,NA,Rotodactylus,,,NA,mckeei,n. sp.
966641,occ,NA,IF,114094,Chirotherium,genus,64085,Aegean,Bithynian,247.2,242,37010,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Chirotherium,64085,NA,Chirotherium,,,NA,barthi,
966642,occ,NA,IF,114095,Chirotherium,genus,64085,Aegean,Bithynian,247.2,242,37010,Chordata,33815,Reptilia,36322,Thecodontia,38216,NO_FAMILY_SPECIFIED,NF,Chirotherium,64085,NA,Chirotherium,,,NA,barthi,
966643,occ,NA,IF,114095,Synaptichnium,genus,92016,Aegean,Bithynian,247.2,242,37010,Chordata,33815,Reptilia,36322,Eosuchia,37795,Chirotheriidae,64084,Synaptichnium,92016,NA,Chirotherium,,,NA,cameronensis,n. sp.
966646,occ,27603,I,114097,Rhynchosauroides,genus,56427,Aegean,Bithynian,247.2,242,43346,Chordata,33815,Reptilia,36322,NO_ORDER_SPECIFIED,NO,Rhynchosauroidae,378356,Rhynchosauroides,56427,NA,Rhynchosauroides,,,NA,moenkopiensis,n. sp.
966656,occ,NA,,114100,Guarinisuchus,genus,194871,Danian,,66,61.6,37011,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Guarinisuchus,194871,NA,Guarinisuchus,n. gen.,,NA,munizi,n. sp.
966674,occ,NA,,114103,Ocepesuchus,genus,194874,Late Maastrichtian,,70.6,66,37012,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Ocepesuchus,194874,NA,Ocepesuchus,n. gen.,,NA,eoafricanus,n. sp.
966676,occ,NA,,114104,Argochampsa,genus,96628,Danian,,66,61.6,37014,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Argochampsa,96628,NA,Argochampsa,,,NA,krebsi,
966679,occ,NA,,114105,Argochampsa,genus,96628,Danian,,66,61.6,37014,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Argochampsa,96628,NA,Argochampsa,,,NA,krebsi,
966695,occ,NA,,114107,Atlantosuchus,genus,38371,Danian,,66,61.6,37017,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Atlantosuchus,38371,NA,Atlantosuchus,n. gen.,,NA,coupatezi,n. sp.
966696,occ,NA,,114108,Atlantosuchus,genus,38371,Danian,,66,61.6,37018,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Atlantosuchus,38371,NA,Atlantosuchus,,,NA,coupatezi,
966699,occ,NA,,68517,Zaraasuchus,genus,67721,Campanian,,83.6,72.1,14469,Chordata,33815,Reptilia,36322,Eosuchia,37795,Gobiosuchidae,38401,Zaraasuchus,67721,NA,Zaraasuchus,n. gen.,,NA,shepardi,n. sp.
966700,occ,NA,,114110,Anatosuchus,genus,157795,Late Aptian,Early Albian,122.46,109,37023,Chordata,33815,Reptilia,36322,Eosuchia,37795,Uruguaysuchidae,38389,Anatosuchus,157795,NA,Anatosuchus,n. gen.,,NA,minor,n. sp.
966701,occ,NA,,114111,Palaeopleurosaurus,genus,36580,Early Toarcian,,183,182,37025,Chordata,33815,Reptilia,36322,Rhynchocephalia,54194,Pleurosauridae,37831,Palaeopleurosaurus,36580,NA,Palaeopleurosaurus,,,NA,posidoniae,
966702,occ,NA,,114112,Palaeopleurosaurus,genus,36580,Early Toarcian,,183,182,37025,Chordata,33815,Reptilia,36322,Rhynchocephalia,54194,Pleurosauridae,37831,Palaeopleurosaurus,36580,NA,Palaeopleurosaurus,n. gen.,,NA,posidoniae,n. sp.
966703,occ,NA,,114113,Hupehsuchus,genus,36435,Middle Triassic,,247.2,237,37026,Chordata,33815,Reptilia,36322,Hupehsuchia,194924,Hupehsuchidae,38870,Hupehsuchus,36435,NA,Hupehsuchus,n. gen.,,NA,nanchangensis,n. sp.
966792,occ,NA,,13334,Sabresuchus,genus,345158,Maastrichtian,,72.1,66,37047,Chordata,33815,Reptilia,36322,Eosuchia,37795,Paralligatoridae,38374,Sabresuchus,345158,NA,Theriosuchus,,,NA,sympiestodon,n. sp.
966793,occ,NA,,114143,Rhabdognathus,genus,36605,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Rhabdognathus,36605,NA,Rhabdognathus,,,NA,keiniensis,n. sp.
966794,occ,NA,,114143,Hyposaurus,genus,36596,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Hyposaurus,36596,NA,Hyposaurus,,,NA,sp.,
966795,occ,NA,,114143,Congosaurus,genus,192925,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Congosaurus,192925,NA,Congosaurus,,,NA,compressus,
966796,occ,NA,,83314,Hyposaurus,genus,36596,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Hyposaurus,36596,NA,Hyposaurus,,,NA,sp.,
966798,occ,NA,,114144,Congosaurus,genus,192925,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Congosaurus,192925,NA,Congosaurus,,,NA,compressus,n. sp.
966799,occ,NA,,114144,Hyposaurus,genus,36596,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Hyposaurus,36596,NA,Hyposaurus,,,NA,sp.,
966800,occ,NA,,114145,Hyposaurus,genus,36596,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Hyposaurus,36596,NA,Hyposaurus,,,NA,sp.,
966801,occ,NA,,114144,Rhabdognathus,genus,36605,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Rhabdognathus,36605,NA,Rhabdognathus,,,NA,keiniensis,
966802,occ,NA,,114146,Congosaurus,genus,192925,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Congosaurus,192925,NA,Congosaurus,,,NA,compressus,
966803,occ,NA,,114147,Hyposaurus,genus,36596,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Hyposaurus,36596,NA,Hyposaurus,,,NA,sp.,
966804,occ,NA,,114148,Hyposaurus,genus,36596,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Hyposaurus,36596,NA,Hyposaurus,,,NA,sp.,
966805,occ,NA,,114148,Rhabdognathus,genus,36605,Middle Paleocene,Late Paleocene,61.7,55.8,24372,Chordata,33815,Reptilia,36322,Eosuchia,37795,Dyrosauridae,38370,Rhabdognathus,36605,NA,Rhabdognathus,,,NA,sp.,
966807,occ,NA,,114149,Argochampsa,genus,96628,Danian,Thanetian,66,56,23621,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Argochampsa,96628,NA,Argochampsa,n. gen.,,NA,krebsi,n. sp.
966808,occ,NA,,65181,Gavialosuchus,genus,38416,Burdigalian,,20.44,15.97,50050,Chordata,33815,Reptilia,36322,Crocodylia,36582,NO_FAMILY_SPECIFIED,NF,Gavialosuchus,38416,NA,Gavialosuchus,n. gen.,,NA,eggenburgensis,n. sp.
966979,occ,NA,,114189,Hamadasuchus,genus,193966,Albian,Cenomanian,113,93.9,37062,Chordata,33815,Reptilia,36322,Eosuchia,37795,Peirosauridae,93881,Hamadasuchus,193966,NA,Hamadasuchus,,,NA,rebouli,
966982,occ,NA,,114192,Hamadasuchus,genus,193966,Albian,Cenomanian,113,93.9,37063,Chordata,33815,Reptilia,36322,Eosuchia,37795,Peirosauridae,93881,Hamadasuchus,193966,NA,Hamadasuchus,,,NA,rebouli,
966985,occ,NA,,114203,Mariliasuchus,genus,114393,Late Campanian,Early Maastrichtian,83.5,66,37066,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Mariliasuchus,114393,NA,Mariliasuchus,n. gen.,,NA,amarali,n. sp.
966991,occ,NA,,114204,Mariliasuchus,genus,114393,Late Campanian,Early Maastrichtian,83.5,66,37067,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Mariliasuchus,114393,NA,Mariliasuchus,,,NA,amarali,
967000,occ,NA,,114205,Mariliasuchus,genus,114393,Late Campanian,Early Maastrichtian,83.5,66,37067,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Mariliasuchus,114393,NA,Mariliasuchus,,,NA,amarali,
967019,occ,NA,,114206,Mariliasuchus,genus,114393,Late Campanian,Early Maastrichtian,83.5,66,37069,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Mariliasuchus,114393,NA,Mariliasuchus,,,NA,robustus,n. sp.
967221,occ,NA,,114240,Polycotylus,genus,36506,Early Campanian,Middle Campanian,83.5,70.6,37079,Chordata,33815,Reptilia,36322,Sauropterygia,38164,Polycotylidae,100152,Polycotylus,36506,NA,Polycotylus,,,NA,latippinus,
967222,occ,NA,,114241,Gobiosuchus,genus,38402,Campanian,,83.6,72.1,37080,Chordata,33815,Reptilia,36322,Eosuchia,37795,Gobiosuchidae,38401,Gobiosuchus,38402,NA,Gobiosuchus,,,NA,kielanae,
967225,occ,NA,,48927,Gobiosuchus,genus,38402,Late Campanian,,83.5,70.6,10461,Chordata,33815,Reptilia,36322,Eosuchia,37795,Gobiosuchidae,38401,Gobiosuchus,38402,NA,Gobiosuchus,n. gen.,,NA,kielanae,n. sp.
967856,occ,NA,,114458,Caipirasuchus,genus,205606,Late Campanian,Early Maastrichtian,83.5,66,37093,Chordata,33815,Reptilia,36322,Eosuchia,37795,Sphagesauridae,148944,Caipirasuchus,205606,NA,Sphagesaurus,,,NA,montealtensis,n. sp.
968143,occ,NA,,114528,Araripesuchus,genus,38390,Early Cenomanian,,99.6,93.5,37111,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Araripesuchus,38390,NA,Araripesuchus,,,NA,patagonicus,n. sp.
968176,occ,NA,,114539,Namaortyx,genus,195904,Bartonian,,41.3,38,37112,Chordata,33815,Aves,36616,Galliformes,39330,NO_FAMILY_SPECIFIED,NF,Namaortyx,195904,NA,Namaortyx,n. gen.,,NA,sperrgebietensis,n. sp.
968252,occ,NA,,114543,Notosuchus,genus,38388,Santonian,,86.3,83.6,37116,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Notosuchus,38388,NA,Notosuchus,,,NA,terrestris,
968253,occ,NA,,114545,Notosuchus,genus,38388,Santonian,,86.3,83.6,37116,Chordata,33815,Reptilia,36322,Eosuchia,37795,NO_FAMILY_SPECIFIED,NF,Notosuchus,38388,NA,Notosuchus,,,NA,terrestris,
968544,occ,NA,,67712,Santanaraptor,genus,53939,Early Albian,,112.03,109,8715,Chordata,33815,Saurischia,38505,Avetheropoda,55483,NO_FAMILY_SPECIFIED,NF,Santanaraptor,53939,NA,Santanaraptor,n. gen.,,NA,placidus,n. sp.
968594,occ,34697,IF,68780,Eosauropus,genus,131584,Carnian,,237,228,39735,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eosauropus,131584,NA,Eosauropus,,,NA,sp.,
968597,occ,NA,I,88587,Grallator (Eubrontes),subgenus,66094,Hettangian,,201.3,199.3,37136,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Eubrontidae,67227,Grallator (Eubrontes),66094,NA,Eubrontes,,,NA,sp.,
968601,occ,35879,,13310,Saltriovenator,genus,390562,Early Sinemurian,,196.5,189.6,69631,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Saltriovenator,390562,NA,Saltriovenator,n. gen.,,NA,zanellai,n. sp.
968712,occ,NA,,114684,Heterostrix,genus,196303,Early Oligocene,,33.9,28.4,37157,Chordata,33815,Aves,36616,Strigiformes,39397,Heterostrigidae,196302,Heterostrix,196303,NA,Heterostrix,n. gen.,,NA,tatsinensis,n. sp.
968713,occ,NA,,114685,Eostrix,genus,39402,Early Eocene,,55.8,48.6,37157,Chordata,33815,Aves,36616,Strigiformes,39397,Protostrigidae,39400,Eostrix,39402,NA,Eostrix,,,NA,tsaganica,n. sp.
